Season,Team1ID,Team2ID,Team1Seed,Team2Seed,SeedDiff,Result,Team1WinPct,Team2WinPct,WinPctDiff,Team1SOS,Team2SOS,SOSDiff,Team1Last10,Team2Last10,Last10Diff,Team1ExpWinPct,Team2ExpWinPct,ExpWinPctDiff,Team1Momentum,Team2Momentum,MomentumDiff,Team1ScoringTrend,Team2ScoringTrend,ScoringTrendDiff,Team1RecentMargin,Team2RecentMargin,RecentMarginDiff,Team1Streak,Team2Streak,StreakDiff,Team1ConfWinPct,Team2ConfWinPct,ConfWinPctDiff,Team1ConfDepth,Team2ConfDepth,ConfDepthDiff,Team1LateWinPct,Team2LateWinPct,LateWinPctDiff,Team1_AvgMOV,Team2_AvgMOV,AvgMOV_Diff,Team1_ConfChamp,Team2_ConfChamp,ConfChamp_Diff,Team1AvgRank,Team2AvgRank,RankDiff,Team1_EarlyRank,Team2_EarlyRank,EarlyRank_Diff,Team1_MidRank,Team2_MidRank,MidRank_Diff,Team1_RankTraj,Team2_RankTraj,RankTraj_Diff,Team1_RankConsistency,Team2_RankConsistency,RankConsistency_Diff,Team1ELO,Team2ELO,ELODiff,ELOWinProb,ELO_residual,Team1_eFG%,Team2_eFG%,eFG%_Diff,Team1_Def_eFG%,Team2_Def_eFG%,Def_eFG%_Diff,Team1_TOV%,Team2_TOV%,TOV%_Diff,Team1_Def_TOV%,Team2_Def_TOV%,Def_TOV%_Diff,Team1_ORB%,Team2_ORB%,ORB%_Diff,Team1_FTRate,Team2_FTRate,FTRate_Diff,Team1_Def_FTRate,Team2_Def_FTRate,Def_FTRate_Diff,Team1_OffEff,Team2_OffEff,OffEff_Diff,Team1_DefEff,Team2_DefEff,DefEff_Diff,Team1_NetEff,Team2_NetEff,NetEff_Diff,Team1_Pace,Team2_Pace,Pace_Diff,Team1_FG%,Team2_FG%,FG%_Diff,Team1_Def_FG%,Team2_Def_FG%,Def_FG%_Diff,Team1_3P%,Team2_3P%,3P%_Diff,Team1_Def_3P%,Team2_Def_3P%,Def_3P%_Diff,Team1_FT%,Team2_FT%,FT%_Diff,Team1_Def_FT%,Team2_Def_FT%,Def_FT%_Diff,Team1_PointsPerGame,Team2_PointsPerGame,PointsPerGame_Diff,Team1_PointsAllowedPerGame,Team2_PointsAllowedPerGame,PointsAllowedPerGame_Diff,Team1_AstRate,Team2_AstRate,AstRate_Diff,Team1_BlkRate,Team2_BlkRate,BlkRate_Diff,Team1_StlRate,Team2_StlRate,StlRate_Diff
2016,1195,1192,16,16,0,1,0.5517241379310345,0.5483870967741935,0.0033370411568409697,-3.245529834318224,-3.5687848843841175,0.3232550500658933,0.8,0.8,0.0,0.9455823134180847,0.9649398049598346,-0.019357491541749816,0.4,0.4,0.0,8.91379310344827,6.661290322580641,2.25250278086763,17.5,6.5,11.0,6.0,8.0,-2.0,1.0,1.0,0.0,7.0,9.0,-2.0,0.6842105263157895,0.7,-0.015789473684210464,2.7241379310344827,-1.6774193548387097,4.401557285873192,1.0,1.0,0.0,182.6206896551724,246.5344827586207,63.913793103448285,191.31927710843374,273.98192771084337,82.66265060240963,188.42168674698794,261.67469879518075,73.2530120481928,8.698587453261325,27.447444952222668,-18.748857498961343,25.17006925982941,27.459898355728573,-2.2898290958991616,1498.279323794959,1440.900936609686,57.37838718527314,0.5818315296624309,0.4181684703375691,0.5117680826636051,0.5162234042553191,-0.004455321591714023,0.48078026391279405,0.5199438202247191,-0.03916355631192503,0.17084282460136674,0.18042298669436438,-0.00958016209299764,0.16359338985037308,0.2127870150435471,-0.04919362519317402,0.315289648622982,0.2886142983230362,0.026675350299945777,0.3639494833524684,0.33563829787234045,0.028311185480127954,0.3608720596672404,0.4646067415730337,-0.10373468190579332,107.61134239258503,106.64207302877814,0.9692693638068874,103.18592022502636,109.49758871374073,-6.311668488714361,4.425422167558665,-2.855515684962583,7.280937852521248,70.42620689655173,71.87935483870969,-1.4531479421579547,0.4695752009184845,0.4563829787234043,0.013192222195080205,0.4239816408491107,0.4556179775280899,-0.03163633667897919,0.3458823529411765,0.3646677471636953,-0.018785394222518847,0.309375,0.3544891640866873,-0.04511416408668728,0.6451104100946372,0.6988906497622821,-0.05378023966764489,0.6947535771065183,0.7049576783555018,-0.010204101248983521,75.58620689655173,76.83870967741936,-1.25250278086763,72.86206896551724,78.51612903225806,-5.654060066740826,0.4572127139364303,0.5093240093240093,-0.052111295387579026,0.10607434270172257,0.06878306878306878,0.03729127391865379,0.08692424893542212,0.10256963938674152,-0.015645390451319394
2016,1192,1195,16,16,0,0,0.5483870967741935,0.5517241379310345,-0.0033370411568409697,-3.5687848843841175,-3.245529834318224,-0.3232550500658933,0.8,0.8,-0.0,0.9649398049598346,0.9455823134180847,0.019357491541749816,0.4,0.4,-0.0,6.661290322580641,8.91379310344827,-2.25250278086763,6.5,17.5,-11.0,8.0,6.0,2.0,1.0,1.0,-0.0,9.0,7.0,2.0,0.7,0.6842105263157895,0.015789473684210464,-1.6774193548387097,2.7241379310344827,-4.401557285873192,1.0,1.0,-0.0,182.6206896551724,246.5344827586207,63.913793103448285,273.98192771084337,191.31927710843374,-82.66265060240963,261.67469879518075,188.42168674698794,-73.2530120481928,27.447444952222668,8.698587453261325,18.748857498961343,27.459898355728573,25.17006925982941,2.2898290958991616,1440.900936609686,1498.279323794959,-57.37838718527314,0.4181684703375691,-0.4181684703375691,0.5162234042553191,0.5117680826636051,0.004455321591714023,0.5199438202247191,0.48078026391279405,0.03916355631192503,0.18042298669436438,0.17084282460136674,0.00958016209299764,0.2127870150435471,0.16359338985037308,0.04919362519317402,0.2886142983230362,0.315289648622982,-0.026675350299945777,0.33563829787234045,0.3639494833524684,-0.028311185480127954,0.4646067415730337,0.3608720596672404,0.10373468190579332,106.64207302877814,107.61134239258503,-0.9692693638068874,109.49758871374073,103.18592022502636,6.311668488714361,-2.855515684962583,4.425422167558665,-7.280937852521248,71.87935483870969,70.42620689655173,1.4531479421579547,0.4563829787234043,0.4695752009184845,-0.013192222195080205,0.4556179775280899,0.4239816408491107,0.03163633667897919,0.3646677471636953,0.3458823529411765,0.018785394222518847,0.3544891640866873,0.309375,0.04511416408668728,0.6988906497622821,0.6451104100946372,0.05378023966764489,0.7049576783555018,0.6947535771065183,0.010204101248983521,76.83870967741936,75.58620689655173,1.25250278086763,78.51612903225806,72.86206896551724,5.654060066740826,0.5093240093240093,0.4572127139364303,0.052111295387579026,0.06878306878306878,0.10607434270172257,-0.03729127391865379,0.10256963938674152,0.08692424893542212,0.015645390451319394
2016,1455,1435,11,11,0,1,0.7419354838709677,0.59375,0.14818548387096775,0.30140939031194086,3.772420828669747,-3.471011438357806,0.7,0.6,0.09999999999999998,0.48078144472534234,0.31598953992777107,0.16479190479757128,-0.20000000000000007,-0.4,0.19999999999999996,-9.129032258064512,-3.75,-5.3790322580645125,6.333333333333333,4.5,1.833333333333333,-2.0,-3.0,1.0,0.5,0.25,0.25,6.0,11.0,-5.0,0.7894736842105263,0.6111111111111112,0.17836257309941517,13.709677419354838,9.40625,4.303427419354838,0.0,0.0,0.0,31.203389830508474,38.87931034482759,7.675920514319113,69.07228915662651,22.96067415730337,-46.11161499932314,29.542857142857144,45.95783132530121,16.414974182444062,37.86889932611804,-15.918636187524218,53.787535513642254,26.653117439072712,20.5591331986248,6.093984240447913,1764.396409885827,1654.3383330686063,110.05807681722081,0.6532928943380331,0.34670710566196694,0.49610027855153205,0.5345016429353778,-0.03840136438384578,0.44517833553500663,0.43059777102330293,0.014580564511703697,0.14960073770330987,0.16898302940485443,-0.01938229170154457,0.2340833121566941,0.14486830154405086,0.08921501061264323,0.3183023872679045,0.2743682310469314,0.043934156220973075,0.37827298050139274,0.3948521358159912,-0.01657915531459847,0.4537648612945839,0.34194528875379937,0.1118195725407845,111.19504012242736,110.96853481773329,0.22650530469407215,90.01700647027778,97.86557674841053,-7.848570278132755,21.17803365214958,13.102958069322753,8.075075582826827,65.88774193548387,68.988125,-3.100383064516123,0.4328690807799443,0.4605695509309967,-0.027700470151052425,0.3844121532364597,0.3860182370820669,-0.0016060838456071758,0.32850940665701883,0.38848920863309355,-0.05997980197607472,0.3274021352313167,0.29187396351575456,0.03552817171556216,0.7157584683357879,0.6990291262135923,0.01672934212219568,0.7190684133915575,0.674074074074074,0.04499433931748342,73.12903225806451,76.75,-3.6209677419354875,59.41935483870968,67.34375,-7.92439516129032,0.5714285714285714,0.5683709869203329,0.0030575845082384534,0.11659663865546219,0.12910284463894967,-0.012506205983487478,0.10995562679594191,0.06267029972752043,0.04728532706842148
2016,1435,1455,11,11,0,0,0.59375,0.7419354838709677,-0.14818548387096775,3.772420828669747,0.30140939031194086,3.471011438357806,0.6,0.7,-0.09999999999999998,0.31598953992777107,0.48078144472534234,-0.16479190479757128,-0.4,-0.20000000000000007,-0.19999999999999996,-3.75,-9.129032258064512,5.3790322580645125,4.5,6.333333333333333,-1.833333333333333,-3.0,-2.0,-1.0,0.25,0.5,-0.25,11.0,6.0,5.0,0.6111111111111112,0.7894736842105263,-0.17836257309941517,9.40625,13.709677419354838,-4.303427419354838,0.0,0.0,-0.0,31.203389830508474,38.87931034482759,7.675920514319113,22.96067415730337,69.07228915662651,46.11161499932314,45.95783132530121,29.542857142857144,-16.414974182444062,-15.918636187524218,37.86889932611804,-53.787535513642254,20.5591331986248,26.653117439072712,-6.093984240447913,1654.3383330686063,1764.396409885827,-110.05807681722081,0.34670710566196694,-0.34670710566196694,0.5345016429353778,0.49610027855153205,0.03840136438384578,0.43059777102330293,0.44517833553500663,-0.014580564511703697,0.16898302940485443,0.14960073770330987,0.01938229170154457,0.14486830154405086,0.2340833121566941,-0.08921501061264323,0.2743682310469314,0.3183023872679045,-0.043934156220973075,0.3948521358159912,0.37827298050139274,0.01657915531459847,0.34194528875379937,0.4537648612945839,-0.1118195725407845,110.96853481773329,111.19504012242736,-0.22650530469407215,97.86557674841053,90.01700647027778,7.848570278132755,13.102958069322753,21.17803365214958,-8.075075582826827,68.988125,65.88774193548387,3.100383064516123,0.4605695509309967,0.4328690807799443,0.027700470151052425,0.3860182370820669,0.3844121532364597,0.0016060838456071758,0.38848920863309355,0.32850940665701883,0.05997980197607472,0.29187396351575456,0.3274021352313167,-0.03552817171556216,0.6990291262135923,0.7157584683357879,-0.01672934212219568,0.674074074074074,0.7190684133915575,-0.04499433931748342,76.75,73.12903225806451,3.6209677419354875,67.34375,59.41935483870968,7.92439516129032,0.5683709869203329,0.5714285714285714,-0.0030575845082384534,0.12910284463894967,0.11659663865546219,0.012506205983487478,0.06267029972752043,0.10995562679594191,-0.04728532706842148
2016,1221,1380,16,16,0,1,0.42424242424242425,0.6129032258064516,-0.18866080156402737,-2.0817081894583613,-5.097049614627582,3.0153414251692205,0.8,0.7,0.10000000000000009,0.9649398049598346,0.9251572883549266,0.03978251660490795,0.4,0.6,-0.19999999999999996,-5.833333333333329,-3.725806451612897,-2.107526881720432,12.5,4.5,8.0,8.0,6.0,2.0,1.0,0.875,0.125,10.0,13.0,-3.0,0.5,0.7619047619047619,-0.26190476190476186,-4.333333333333333,1.8709677419354838,-6.204301075268817,1.0,1.0,0.0,267.6896551724138,216.4655172413793,-51.22413793103448,249.46987951807228,177.6867469879518,-71.78313253012047,285.8614457831325,204.6867469879518,-81.17469879518072,-18.219775654341504,-38.778770253427496,20.55899459908599,31.3355824999164,34.69286210214594,-3.3572796022295393,1443.1607201322054,1485.9154680199847,-42.75474788777933,0.43877968581885496,0.561220314181145,0.4789915966386555,0.4868641699273337,-0.007872573288678242,0.5327635327635327,0.4770408163265306,0.05572271643700211,0.16748713772809712,0.16482897233127336,0.0026581653968237584,0.2023385487570632,0.19770456082350288,0.0046339879335603185,0.2357581069237511,0.28150134048257375,-0.04574323355882265,0.3607843137254902,0.3868082727780883,-0.026023959052598133,0.3378917378917379,0.3973922902494331,-0.05950055235769525,99.75200799496612,103.68728515881811,-3.9352771638519926,107.18348469873001,100.9655120595086,6.217972639221415,-7.431476703763892,2.721773099309516,-10.153249803073408,65.24666666666667,68.69225806451612,-3.445591397849455,0.4128851540616246,0.4359977641140302,-0.023112610052405558,0.45754985754985755,0.4200680272108844,0.03748183033897318,0.3273231622746186,0.3446969696969697,-0.017373807422351117,0.36464088397790057,0.3200636942675159,0.04457718971038466,0.6925465838509317,0.6734104046242775,0.019136179226654226,0.7234401349072512,0.666191155492154,0.05724897941509721,65.33333333333333,71.2258064516129,-5.892473118279568,69.66666666666667,69.35483870967742,0.3118279569892479,0.6227951153324288,0.41025641025641024,0.21253870507601857,0.08050436469447139,0.09066901408450705,-0.010164649390035654,0.09930440296141581,0.10707040348636261,-0.007766000524946803
2016,1380,1221,16,16,0,0,0.6129032258064516,0.42424242424242425,0.18866080156402737,-5.097049614627582,-2.0817081894583613,-3.0153414251692205,0.7,0.8,-0.10000000000000009,0.9251572883549266,0.9649398049598346,-0.03978251660490795,0.6,0.4,0.19999999999999996,-3.725806451612897,-5.833333333333329,2.107526881720432,4.5,12.5,-8.0,6.0,8.0,-2.0,0.875,1.0,-0.125,13.0,10.0,3.0,0.7619047619047619,0.5,0.26190476190476186,1.8709677419354838,-4.333333333333333,6.204301075268817,1.0,1.0,-0.0,267.6896551724138,216.4655172413793,-51.22413793103448,177.6867469879518,249.46987951807228,71.78313253012047,204.6867469879518,285.8614457831325,81.17469879518072,-38.778770253427496,-18.219775654341504,-20.55899459908599,34.69286210214594,31.3355824999164,3.3572796022295393,1485.9154680199847,1443.1607201322054,42.75474788777933,0.561220314181145,-0.561220314181145,0.4868641699273337,0.4789915966386555,0.007872573288678242,0.4770408163265306,0.5327635327635327,-0.05572271643700211,0.16482897233127336,0.16748713772809712,-0.0026581653968237584,0.19770456082350288,0.2023385487570632,-0.0046339879335603185,0.28150134048257375,0.2357581069237511,0.04574323355882265,0.3868082727780883,0.3607843137254902,0.026023959052598133,0.3973922902494331,0.3378917378917379,0.05950055235769525,103.68728515881811,99.75200799496612,3.9352771638519926,100.9655120595086,107.18348469873001,-6.217972639221415,2.721773099309516,-7.431476703763892,10.153249803073408,68.69225806451612,65.24666666666667,3.445591397849455,0.4359977641140302,0.4128851540616246,0.023112610052405558,0.4200680272108844,0.45754985754985755,-0.03748183033897318,0.3446969696969697,0.3273231622746186,0.017373807422351117,0.3200636942675159,0.36464088397790057,-0.04457718971038466,0.6734104046242775,0.6925465838509317,-0.019136179226654226,0.666191155492154,0.7234401349072512,-0.05724897941509721,71.2258064516129,65.33333333333333,5.892473118279568,69.35483870967742,69.66666666666667,-0.3118279569892479,0.41025641025641024,0.6227951153324288,-0.21253870507601857,0.09066901408450705,0.08050436469447139,0.010164649390035654,0.10707040348636261,0.09930440296141581,0.007766000524946803
2016,1276,1409,11,11,0,1,0.6363636363636364,0.6451612903225806,-0.008797653958944274,4.4435575852487394,3.836316128989163,0.6072414562595765,0.5,0.6,-0.09999999999999998,0.41249350935959594,0.3587711039640194,0.053722405395576545,0.19999999999999996,-0.4,0.6,-8.924242424242422,2.75,-11.674242424242422,-7.0,-0.75,-6.25,-2.0,-2.0,0.0,0.5,0.25,0.25,13.0,12.0,1.0,0.5714285714285714,0.625,-0.0535714285714286,6.242424242424242,4.32258064516129,1.9198435972629522,0.0,0.0,0.0,48.10344827586207,65.91379310344827,17.8103448275862,42.85964912280702,75.30722891566265,32.44757979285563,33.86390532544379,66.24096385542168,32.377058529977894,-5.2437991530550505,9.393435812214378,-14.637234965269428,16.153032096540347,15.667761474832478,0.48527062170786905,1684.6036757420497,1658.1064645496297,26.49721119242008,0.5380587928239685,0.4619412071760315,0.5501600853788687,0.5041829336307864,0.04597715174808237,0.5119241192411924,0.48323863636363634,0.028685482877556068,0.14795899553818356,0.1572415605872855,-0.009282565049101937,0.17876940133037691,0.20826313227750942,-0.029493730947132507,0.24413145539906103,0.2792149866190901,-0.03508353122002908,0.28441835645677693,0.39988845510317905,-0.11547009864640212,0.2682926829268293,0.3482954545454545,-0.08000277161862523,113.20476418747005,107.67526566783073,5.5294985196393185,103.93569844789356,101.0895203863866,2.8461780615069614,9.26906573957649,6.585745281444133,2.683320458132357,65.67151515151515,68.82580645161292,-3.1542913000977677,0.4647812166488794,0.44394868934746234,0.020832527301417048,0.44823848238482383,0.41647727272727275,0.03176120965755108,0.38415366146458585,0.32926829268292684,0.054885368781659005,0.3466076696165192,0.36321483771251933,-0.016607168096000158,0.7392120075046904,0.6778242677824268,0.061387739722263635,0.7292929292929293,0.7487765089722676,-0.019483579679338225,74.42424242424242,74.0,0.4242424242424221,68.18181818181819,69.6774193548387,-1.4956011730205176,0.5671641791044776,0.5339195979899497,0.03324458111452788,0.05912596401028278,0.07457322551662174,-0.01544726150633896,0.08268662232076865,0.09874948519225728,-0.01606286287148863
2016,1409,1276,11,11,0,0,0.6451612903225806,0.6363636363636364,0.008797653958944274,3.836316128989163,4.4435575852487394,-0.6072414562595765,0.6,0.5,0.09999999999999998,0.3587711039640194,0.41249350935959594,-0.053722405395576545,-0.4,0.19999999999999996,-0.6,2.75,-8.924242424242422,11.674242424242422,-0.75,-7.0,6.25,-2.0,-2.0,-0.0,0.25,0.5,-0.25,12.0,13.0,-1.0,0.625,0.5714285714285714,0.0535714285714286,4.32258064516129,6.242424242424242,-1.9198435972629522,0.0,0.0,-0.0,48.10344827586207,65.91379310344827,17.8103448275862,75.30722891566265,42.85964912280702,-32.44757979285563,66.24096385542168,33.86390532544379,-32.377058529977894,9.393435812214378,-5.2437991530550505,14.637234965269428,15.667761474832478,16.153032096540347,-0.48527062170786905,1658.1064645496297,1684.6036757420497,-26.49721119242008,0.4619412071760315,-0.4619412071760315,0.5041829336307864,0.5501600853788687,-0.04597715174808237,0.48323863636363634,0.5119241192411924,-0.028685482877556068,0.1572415605872855,0.14795899553818356,0.009282565049101937,0.20826313227750942,0.17876940133037691,0.029493730947132507,0.2792149866190901,0.24413145539906103,0.03508353122002908,0.39988845510317905,0.28441835645677693,0.11547009864640212,0.3482954545454545,0.2682926829268293,0.08000277161862523,107.67526566783073,113.20476418747005,-5.5294985196393185,101.0895203863866,103.93569844789356,-2.8461780615069614,6.585745281444133,9.26906573957649,-2.683320458132357,68.82580645161292,65.67151515151515,3.1542913000977677,0.44394868934746234,0.4647812166488794,-0.020832527301417048,0.41647727272727275,0.44823848238482383,-0.03176120965755108,0.32926829268292684,0.38415366146458585,-0.054885368781659005,0.36321483771251933,0.3466076696165192,0.016607168096000158,0.6778242677824268,0.7392120075046904,-0.061387739722263635,0.7487765089722676,0.7292929292929293,0.019483579679338225,74.0,74.42424242424242,-0.4242424242424221,69.6774193548387,68.18181818181819,1.4956011730205176,0.5339195979899497,0.5671641791044776,-0.03324458111452788,0.07457322551662174,0.05912596401028278,0.01544726150633896,0.09874948519225728,0.08268662232076865,0.01606286287148863
2016,1114,1345,12,5,-7,1,0.8709677419354839,0.7647058823529411,0.10626185958254275,-2.4659979650589183,4.8454972031491215,-7.31149516820804,0.9,0.7,0.20000000000000007,0.9225142381697975,0.48078144472534234,0.44173279344445515,-0.19999999999999996,-0.20000000000000007,1.1102230246251565e-16,-1.6666666666666714,-8.735294117647058,7.068627450980387,7.0,6.5,0.5,4.0,-2.0,6.0,0.8333333333333334,0.75,0.08333333333333337,14.0,14.0,0.0,0.85,0.7,0.15000000000000002,9.935483870967742,13.147058823529411,-3.2115749525616692,1.0,0.0,1.0,55.45762711864407,12.193548387096774,-43.26407873154729,70.89820359281437,8.336898395721924,-62.561305197092445,57.220238095238095,14.764044943820224,-42.45619315141787,15.4405764741703,-3.8566499913748498,19.29722646554515,42.759310875451916,6.94770207281749,35.811608802634424,1650.087863429945,1774.0790226351426,-123.99115920519762,0.3287706498938744,0.6712293501061256,0.5241460541813898,0.5371212121212121,-0.01297515793982229,0.45112781954887216,0.44307540660423855,0.008052412944633602,0.1602110540573323,0.17676767676767674,-0.016556622710344443,0.21643262137500763,0.13901478175986615,0.07741783961514148,0.2694610778443114,0.3517364203027605,-0.08227534245844909,0.3127208480565371,0.351010101010101,-0.03828925295356389,0.38345864661654133,0.27747658945293247,0.10598205716360887,109.67128937047669,115.07314524555903,-5.401855875082347,94.60036173715122,95.69795007669782,-1.0975883395466042,15.070927633325468,19.37519516886121,-4.304267535535743,63.660000000000004,67.52235294117648,-3.862352941176475,0.45700824499411075,0.4717171717171717,-0.014708926723060955,0.39097744360902253,0.3913257762444554,-0.00034833263543287973,0.3870967741935484,0.3684210526315789,0.01867572156196945,0.30094043887147337,0.31343283582089554,-0.012492396949422169,0.7344632768361582,0.7424460431654676,-0.007982766329309388,0.6895424836601307,0.7069271758436945,-0.017384692183563755,70.0,77.73529411764706,-7.735294117647058,60.064516129032256,64.58823529411765,-4.523719165085396,0.5154639175257731,0.6402569593147751,-0.12479304178900197,0.09916492693110647,0.11626195732155997,-0.017097030390453502,0.09907127034771476,0.06318853716357552,0.035882733184139246
2016,1345,1114,5,12,7,0,0.7647058823529411,0.8709677419354839,-0.10626185958254275,4.8454972031491215,-2.4659979650589183,7.31149516820804,0.7,0.9,-0.20000000000000007,0.48078144472534234,0.9225142381697975,-0.44173279344445515,-0.20000000000000007,-0.19999999999999996,-1.1102230246251565e-16,-8.735294117647058,-1.6666666666666714,-7.068627450980387,6.5,7.0,-0.5,-2.0,4.0,-6.0,0.75,0.8333333333333334,-0.08333333333333337,14.0,14.0,-0.0,0.7,0.85,-0.15000000000000002,13.147058823529411,9.935483870967742,3.2115749525616692,0.0,1.0,-1.0,55.45762711864407,12.193548387096774,-43.26407873154729,8.336898395721924,70.89820359281437,62.561305197092445,14.764044943820224,57.220238095238095,42.45619315141787,-3.8566499913748498,15.4405764741703,-19.29722646554515,6.94770207281749,42.759310875451916,-35.811608802634424,1774.0790226351426,1650.087863429945,123.99115920519762,0.6712293501061256,-0.6712293501061256,0.5371212121212121,0.5241460541813898,0.01297515793982229,0.44307540660423855,0.45112781954887216,-0.008052412944633602,0.17676767676767674,0.1602110540573323,0.016556622710344443,0.13901478175986615,0.21643262137500763,-0.07741783961514148,0.3517364203027605,0.2694610778443114,0.08227534245844909,0.351010101010101,0.3127208480565371,0.03828925295356389,0.27747658945293247,0.38345864661654133,-0.10598205716360887,115.07314524555903,109.67128937047669,5.401855875082347,95.69795007669782,94.60036173715122,1.0975883395466042,19.37519516886121,15.070927633325468,4.304267535535743,67.52235294117648,63.660000000000004,3.862352941176475,0.4717171717171717,0.45700824499411075,0.014708926723060955,0.3913257762444554,0.39097744360902253,0.00034833263543287973,0.3684210526315789,0.3870967741935484,-0.01867572156196945,0.31343283582089554,0.30094043887147337,0.012492396949422169,0.7424460431654676,0.7344632768361582,0.007982766329309388,0.7069271758436945,0.6895424836601307,0.017384692183563755,77.73529411764706,70.0,7.735294117647058,64.58823529411765,60.064516129032256,4.523719165085396,0.6402569593147751,0.5154639175257731,0.12479304178900197,0.11626195732155997,0.09916492693110647,0.017097030390453502,0.06318853716357552,0.09907127034771476,-0.035882733184139246
