ID,Pred
2023_1104_1112,0.5096528504629522
2023_1104_1113,0.6777022249005402
2023_1104_1116,0.6106773696031953
2023_1104_1120,0.6300964305821897
2023_1104_1124,0.525996183503644
2023_1104_1129,0.6555909553158845
2023_1104_1158,0.7045384752213302
2023_1104_1159,0.7885654123061322
2023_1104_1163,0.5408664801569334
2023_1104_1166,0.5768795028027435
2023_1104_1179,0.704500430947194
2023_1104_1181,0.5599975618780881
2023_1104_1192,0.904218197968617
2023_1104_1194,0.6405413122906286
2023_1104_1202,0.7307395361213413
2023_1104_1211,0.5256468597784815
2023_1104_1213,0.7580074141144927
2023_1104_1222,0.4919873087074125
2023_1104_1224,0.8831627065852733
2023_1104_1228,0.629020986427875
2023_1104_1231,0.5431647072336918
2023_1104_1233,0.7270891387979016
2023_1104_1234,0.6120900494214137
2023_1104_1235,0.5792573241684578
2023_1104_1242,0.49353703860292253
2023_1104_1243,0.5317094963329978
2023_1104_1244,0.7867300573748255
2023_1104_1245,0.7243442355913484
2023_1104_1246,0.5772621145950888
2023_1104_1266,0.5138382324472719
2023_1104_1268,0.6127484185358578
2023_1104_1272,0.6145964861565196
2023_1104_1274,0.5652626346576164
2023_1104_1277,0.5974615059226522
2023_1104_1280,0.6730882255268854
2023_1104_1281,0.6027654886280476
2023_1104_1286,0.7702390329147979
2023_1104_1297,0.8414134276236964
2023_1104_1301,0.6747732824819651
2023_1104_1305,0.6805529591696856
2023_1104_1321,0.6017612112482047
2023_1104_1331,0.7078001615258387
2023_1104_1336,0.6540185309307567
2023_1104_1338,0.6853774458708148
2023_1104_1343,0.7902816157172183
2023_1104_1344,0.6751715392913424
2023_1104_1345,0.4935217552859716
2023_1104_1361,0.5617318901135124
2023_1104_1364,0.7608292149643703
2023_1104_1369,0.8665894111571113
2023_1104_1388,0.5596776574483566
2023_1104_1394,0.853379226942205
2023_1104_1395,0.5811721606713056
2023_1104_1397,0.5402930132462433
2023_1104_1400,0.5092842356046602
2023_1104_1401,0.6009352997171681
2023_1104_1411,0.8867204918341156
2023_1104_1417,0.5088763657210487
2023_1104_1418,0.7376673172584571
2023_1104_1421,0.8120835956948054
2023_1104_1425,0.6574689294815915
2023_1104_1429,0.6548264561764486
2023_1104_1433,0.7067097729525952
2023_1104_1436,0.7996099725523005
2023_1104_1438,0.5434011510815924
2023_1104_1452,0.631019752248737
2023_1104_1462,0.5291056542605737
2023_1112_1113,0.6575440189645589
2023_1112_1116,0.5926688900288161
2023_1112_1120,0.6114630739239795
2023_1112_1124,0.5097274643544375
2023_1112_1129,0.6362416130977554
2023_1112_1158,0.6834810898934404
2023_1112_1159,0.7642601567586743
2023_1112_1163,0.524434467425658
2023_1112_1166,0.5598440418005103
2023_1112_1179,0.683443025169391
2023_1112_1181,0.543310037064834
2023_1112_1192,0.878843862598947
2023_1112_1194,0.6219106148264892
2023_1112_1202,0.7086906050080938
2023_1112_1211,0.5093781336572889
2023_1112_1213,0.7348751847026004
2023_1112_1222,0.47576815461820565
2023_1112_1224,0.8577211336769469
2023_1112_1228,0.610387526464158
2023_1112_1231,0.5267327601240395
2023_1112_1233,0.7050379551530079
2023_1112_1234,0.5940817019818486
2023_1112_1235,0.5622221555016933
2023_1112_1242,0.4773178432379006
2023_1112_1243,0.5154413677853247
2023_1112_1244,0.7636320613300044
2023_1112_1245,0.7022915998727521
2023_1112_1246,0.5602266901281701
2023_1112_1266,0.49764071489615863
2023_1112_1268,0.5947401514379278
2023_1112_1272,0.5965885083186282
2023_1112_1274,0.5485759088578135
2023_1112_1277,0.5799862453606012
2023_1112_1280,0.6529286334053798
2023_1112_1281,0.5852916274868072
2023_1112_1286,0.7471186020004933
2023_1112_1297,0.8158747537190569
2023_1112_1301,0.6546141286748048
2023_1112_1305,0.6603959025870546
2023_1112_1321,0.5842870257050966
2023_1112_1331,0.6867446776408359
2023_1112_1336,0.6346687587342171
2023_1112_1338,0.6652228441835623
2023_1112_1343,0.7659780878395942
2023_1112_1344,0.6550125004970515
2023_1112_1345,0.4773025600053913
2023_1112_1361,0.5450445442371772
2023_1112_1364,0.7376993416306918
2023_1112_1369,0.8411035313010332
2023_1112_1388,0.5429901086713325
2023_1112_1394,0.8278634638877687
2023_1112_1395,0.5641373405259769
2023_1112_1397,0.5238610067968176
2023_1112_1400,0.49308644443919675
2023_1112_1401,0.5834608681927327
2023_1112_1411,0.8612894197238821
2023_1112_1417,0.4926785778931566
2023_1112_1418,0.7156236702652076
2023_1112_1421,0.7878090822437176
2023_1112_1425,0.6381201899776385
2023_1112_1429,0.6354768964057805
2023_1112_1433,0.6856536208114739
2023_1112_1436,0.7753172550711117
2023_1112_1438,0.5269692189684765
2023_1112_1452,0.6123865096765722
2023_1112_1462,0.5128371451422262
2023_1113_1116,0.4354735870112979
2023_1113_1120,0.4527952881599524
2023_1113_1124,0.3474192502229757
2023_1113_1129,0.47527589025131545
2023_1113_1158,0.5154690466075101
2023_1113_1159,0.5795944831810202
2023_1113_1163,0.36481633510389044
2023_1113_1166,0.40309311684366433
2023_1113_1179,0.5154306643332711
2023_1113_1181,0.38553632297911133
2023_1113_1192,0.6914588830657893
2023_1113_1194,0.4632597966221502
2023_1113_1202,0.5359311522825129
2023_1113_1211,0.3470712828476771
2023_1113_1213,0.5565515126514349
2023_1113_1222,0.3056070941761614
2023_1113_1224,0.6687554585028814
2023_1113_1228,0.451722016612478
2023_1113_1231,0.3671061218445365
2023_1113_1233,0.5322410840694373
2023_1113_1234,0.43688332560484217
2023_1113_1235,0.4054677022830136
2023_1113_1242,0.3071490434569242
2023_1113_1243,0.35312205028045907
2023_1113_1244,0.586003384157988
2023_1113_1245,0.5294723757494755
2023_1113_1246,0.4034749503376057
2023_1113_1266,0.33180608965835046
2023_1113_1268,0.43754078394721174
2023_1113_1272,0.4393878596344539
2023_1113_1274,0.39079795742755297
2023_1113_1277,0.42342405130993116
2023_1113_1280,0.4888271852222763
2023_1113_1281,0.4287391982127743
2023_1113_1286,0.5690228866419856
2023_1113_1297,0.6247137188679861
2023_1113_1301,0.4905156330914976
2023_1113_1305,0.4963216102684286
2023_1113_1321,0.4277313409859204
2023_1113_1331,0.5187634040799485
2023_1113_1336,0.47369978477479147
2023_1113_1338,0.501185518884119
2023_1113_1343,0.5813461463915615
2023_1113_1344,0.49091497292989017
2023_1113_1345,0.3071338289972882
2023_1113_1361,0.38726745009046826
2023_1113_1364,0.5594193883308031
2023_1113_1369,0.6511189840153717
2023_1113_1388,0.38521723058219126
2023_1113_1394,0.6372063631601023
2023_1113_1395,0.40738271038895213
2023_1113_1397,0.3642455279036423
2023_1113_1400,0.32726530310193436
2023_1113_1401,0.4269029991866432
2023_1113_1411,0.6725681797228084
2023_1113_1417,0.3268592973014881
2023_1113_1418,0.5429594889778426
2023_1113_1421,0.6037788209461032
2023_1113_1425,0.4771604621932276
2023_1113_1429,0.47450939174638873
2023_1113_1433,0.5176612804586576
2023_1113_1436,0.5909033024759015
2023_1113_1438,0.36734189902925984
2023_1113_1452,0.45371736717195965
2023_1113_1462,0.3505202681631638
2023_1116_1120,0.5104387592387056
2023_1116_1124,0.4112565830418684
2023_1116_1129,0.5328572212727355
2023_1116_1158,0.5737194069599745
2023_1116_1159,0.6408064261994988
2023_1116_1163,0.4269232393246022
2023_1116_1166,0.46258970973273383
2023_1116_1179,0.5736812590344322
2023_1116_1181,0.44620423166186285
2023_1116_1192,0.7505823573735542
2023_1116_1194,0.520896120736644
2023_1116_1202,0.5949135039588758
2023_1116_1211,0.41090728438738705
2023_1116_1213,0.6165312182123225
2023_1116_1222,0.37371665732284687
2023_1116_1224,0.7291641880985466
2023_1116_1228,0.5093629507490802
2023_1116_1231,0.42922140800949526
2023_1116_1233,0.5912515894138671
2023_1116_1234,0.4948681993811309
2023_1116_1235,0.4649686816442577
2023_1116_1242,0.37526588661858573
2023_1116_1243,0.4169720571182495
2023_1116_1244,0.6454340746853742
2023_1116_1245,0.5884993343039259
2023_1116_1246,0.4629724499693698
2023_1116_1266,0.3976567671268234
2023_1116_1268,0.4955268838158191
2023_1116_1272,0.49737618059717265
2023_1116_1274,0.4514726710439232
2023_1116_1277,0.48203085101631804
2023_1116_1280,0.5466232376227405
2023_1116_1281,0.4873414356028859
2023_1116_1286,0.6288244737360582
2023_1116_1297,0.686894635176104
2023_1116_1301,0.5483103580169771
2023_1116_1305,0.5541003213420826
2023_1116_1321,0.48633558711595
2023_1116_1331,0.5769907818625708
2023_1116_1336,0.5312827581324473
2023_1116_1338,0.5589372034790856
2023_1116_1343,0.6425316695957178
2023_1116_1344,0.5487091642021219
2023_1116_1345,0.3752506064989435
2023_1116_1361,0.4479392140410406
2023_1116_1364,0.6193652536082626
2023_1116_1369,0.712352804042772
2023_1116_1388,0.44588425536295045
2023_1116_1394,0.6989826258137413
2023_1116_1395,0.4668850552343978
2023_1116_1397,0.42634990917327226
2023_1116_1400,0.3931021113751108
2023_1116_1401,0.485508495941118
2023_1116_1411,0.732778518545059
2023_1116_1417,0.39269433266460585
2023_1116_1418,0.6018686102717854
2023_1116_1421,0.664486906093956
2023_1116_1425,0.5347381122484902
2023_1116_1429,0.5320916849829838
2023_1116_1433,0.5758969778854788
2023_1116_1436,0.6519168748508513
2023_1116_1438,0.4294578903270011
2023_1116_1452,0.5113625307429097
2023_1116_1462,0.4143666288650354
2023_1120_1124,0.3927594898684519
2023_1120_1129,0.5158043823370327
2023_1120_1158,0.5562546290821629
2023_1120_1159,0.6220470930060716
2023_1120_1163,0.40890946917191295
2023_1120_1166,0.44526475144205524
2023_1120_1179,0.5562164398539942
2023_1120_1181,0.42858084540521346
2023_1120_1192,0.731679650947618
2023_1120_1194,0.503916543145215
2023_1120_1202,0.5771066024681483
2023_1120_1211,0.3924102527171759
2023_1120_1213,0.5982913053803666
2023_1120_1222,0.3539769557276191
2023_1120_1224,0.7100982613490858
2023_1120_1228,0.4923792423671972
2023_1120_1231,0.4112072811665214
2023_1120_1233,0.5734400131669931
2023_1120_1234,0.4778630993965868
2023_1120_1235,0.44764389941043076
2023_1120_1242,0.3555257370645842
2023_1120_1243,0.3984751154489869
2023_1120_1244,0.6272716883256275
2023_1120_1245,0.5706848353245567
2023_1120_1246,0.44564749447821633
2023_1120_1266,0.37858404586400585
2023_1120_1268,0.4785218311145545
2023_1120_1272,0.4803714156099935
2023_1120_1274,0.43385004366120955
2023_1120_1277,0.46491241167205305
2023_1120_1280,0.5294062238189359
2023_1120_1281,0.4702252081075621
2023_1120_1286,0.6106106873139127
2023_1120_1297,0.667597385397209
2023_1120_1301,0.5310940315532997
2023_1120_1305,0.5368878011375973
2023_1120_1321,0.4692187959446794
2023_1120_1331,0.5595299081909265
2023_1120_1336,0.5142292267121116
2023_1120_1338,0.5417295822029641
2023_1120_1343,0.6237761801971348
2023_1120_1344,0.531493028021444
2023_1120_1345,0.35551046058050706
2023_1120_1361,0.4303158728629497
2023_1120_1364,0.6011304655613998
2023_1120_1369,0.6931804590491109
2023_1120_1388,0.4282608827580987
2023_1120_1394,0.6797392444070915
2023_1120_1395,0.44956068985980524
2023_1120_1397,0.408336282985349
2023_1120_1400,0.3740297482851761
2023_1120_1401,0.4683912919527783
2023_1120_1411,0.713737961614771
2023_1120_1417,0.37362206922671304
2023_1120_1418,0.5840730597939314
2023_1120_1421,0.6457977716877681
2023_1120_1425,0.517686317842059
2023_1120_1429,0.5150384886465026
2023_1120_1433,0.5584347191082182
2023_1120_1436,0.6331857916121083
2023_1120_1438,0.41144374680009166
2023_1120_1452,0.49437890146316116
2023_1120_1462,0.3958693474328092
2023_1124_1129,0.6175350242380331
2023_1124_1158,0.6632514842419348
2023_1124_1159,0.7410610978193164
2023_1124_1163,0.5080911303891548
2023_1124_1166,0.5430819014920164
2023_1124_1179,0.6632133969746072
2023_1124_1181,0.5268034920642094
2023_1124_1192,0.854694736753116
2023_1124_1194,0.6038304353596877
2023_1124_1202,0.6875620975820983
2023_1124_1211,0.4931057280170114
2023_1124_1213,0.7127561049228833
2023_1124_1222,0.4593606810139139
2023_1124_1224,0.8334956509682614
