ID,Pred
2022_1103_1104,0.323521446529551
2022_1103_1112,0.14023811482436938
2022_1103_1116,0.22605342098459635
2022_1103_1120,0.16947994121418317
2022_1103_1124,0.14744528453764075
2022_1103_1129,0.3584808522870945
2022_1103_1136,0.6004808395089516
2022_1103_1151,0.43426294308601837
2022_1103_1159,0.4537176039799425
2022_1103_1161,0.31391292203472226
2022_1103_1163,0.2457388914211791
2022_1103_1166,0.4550620136394876
2022_1103_1168,0.49631680977327103
2022_1103_1172,0.3749834564483894
2022_1103_1174,0.48949108386590484
2022_1103_1181,0.1643548018683741
2022_1103_1209,0.5591757200644938
2022_1103_1211,0.1357725201633686
2022_1103_1222,0.2348809188195097
2022_1103_1228,0.23787841427760265
2022_1103_1231,0.40597281561917353
2022_1103_1234,0.23492295556218742
2022_1103_1235,0.41691768759757
2022_1103_1240,0.5281183509776978
2022_1103_1242,0.14290171903032317
2022_1103_1246,0.1614290403624662
2022_1103_1255,0.5224060384088147
2022_1103_1260,0.358949591659117
2022_1103_1261,0.2807073300423078
2022_1103_1266,0.39426909658025555
2022_1103_1272,0.3858462150146503
2022_1103_1274,0.4077480617530167
2022_1103_1276,0.4402952934561398
2022_1103_1277,0.3808078915357914
2022_1103_1286,0.5050365483543723
2022_1103_1293,0.3658432666658004
2022_1103_1308,0.5290393891821056
2022_1103_1313,0.5991913160717416
2022_1103_1314,0.3753336097096047
2022_1103_1323,0.47091596739880787
2022_1103_1326,0.3449800133317389
2022_1103_1344,0.3488937680435711
2022_1103_1345,0.1945416948646848
2022_1103_1350,0.4465339346178935
2022_1103_1353,0.4838283817137594
2022_1103_1355,0.46098215012948973
2022_1103_1361,0.35138160243453065
2022_1103_1362,0.3958414564588769
2022_1103_1371,0.34752777186736467
2022_1103_1388,0.2700010521267656
2022_1103_1389,0.5137652940339847
2022_1103_1394,0.5438998757974361
2022_1103_1395,0.3896657329201269
2022_1103_1397,0.20308784323192866
2022_1103_1400,0.27898133182915563
2022_1103_1403,0.19439442111732844
2022_1103_1411,0.5529698405537998
2022_1103_1412,0.41424102793861495
2022_1103_1417,0.21577249089681516
2022_1103_1425,0.41477915730428766
2022_1103_1436,0.41628812147933464
2022_1103_1437,0.1758715659990795
2022_1103_1439,0.37223971210796397
2022_1103_1458,0.2502509723409488
2022_1103_1460,0.49958887735618085
2022_1103_1461,0.5058709965636012
2022_1103_1463,0.5434093481763753
2022_1104_1112,0.3149193072882813
2022_1104_1116,0.38777511622393884
2022_1104_1120,0.35715518508659766
2022_1104_1124,0.34200379486559196
2022_1104_1129,0.5439000777311077
2022_1104_1136,0.7748595768383418
2022_1104_1151,0.6224098957589631
2022_1104_1159,0.6625240026849575
2022_1104_1161,0.47361573962810916
2022_1104_1163,0.4213293763233359
2022_1104_1166,0.5973070505618293
