ID,Pred,Team1ID,Team2ID,Team1Name,Team2Name,Team1ELO,Team2ELO,Team1Seed,Team2Seed
2024_1163_1235,0.6518075149098426,1163,1235,Connecticut,Iowa St,1955.6981114401428,1819.0023319193435,1,2
2024_1163_1228,0.6782395134496373,1163,1228,Connecticut,Illinois,1955.6981114401428,1784.2956472637227,1,3
2024_1120_1163,0.6955461875909358,1163,1120,Connecticut,Auburn,1955.6981114401428,1793.8134021646629,1,4
2024_1163_1361,0.7228698360767587,1163,1361,Connecticut,San Diego St,1955.6981114401428,1749.0065961110001,1,5
2024_1140_1163,0.7407540413911234,1163,1140,Connecticut,BYU,1955.6981114401428,1693.6502940625378,1,6
2024_1163_1450,0.7633746644604309,1163,1450,Connecticut,Washington St,1955.6981114401428,1685.3184945379912,1,7
2024_1163_1194,0.7843646763776309,1163,1194,Connecticut,FL Atlantic,1955.6981114401428,1750.20452702202,1,8
2024_1163_1321,0.8056922213657093,1163,1321,Connecticut,Northwestern,1955.6981114401428,1665.7880515530726,1,9
2024_1163_1179,0.8263379694445417,1163,1179,Connecticut,Drake,1955.6981114401428,1764.0247090439525,1,10
2024_1163_1182,0.8470217051569381,1163,1182,Connecticut,Duquesne,1955.6981114401428,1658.8274891002904,1,11
2024_1163_1412,0.8694170661760484,1163,1412,Connecticut,UAB,1955.6981114401428,1691.9488346004314,1,12
2024_1163_1463,0.8884562856416375,1163,1463,Connecticut,Yale,1955.6981114401428,1674.379477395046,1,13
2024_1163_1287,0.9101616965050227,1163,1287,Connecticut,Morehead St,1955.6981114401428,1608.3297936801964,1,14
2024_1163_1355,0.9319045837725,1163,1355,Connecticut,S Dakota St,1955.6981114401428,1596.5247636870092,1,15
2024_1163_1391,0.9524925255755174,1163,1391,Connecticut,Stetson,1955.6981114401428,1525.5033531179756,1,16
2024_1163_1314,0.6318886637687691,1163,1314,Connecticut,North Carolina,1955.6981114401428,1796.7183842336785,1,1
2024_1112_1163,0.5988319646159201,1163,1112,Connecticut,Arizona,1955.6981114401428,1808.0799474914206,1,2
2024_1124_1163,0.6782332251596135,1163,1124,Connecticut,Baylor,1955.6981114401428,1763.136713391782,1,3
2024_1104_1163,0.6962494031899958,1163,1104,Connecticut,Alabama,1955.6981114401428,1768.457710582419,1,4
2024_1163_1388,0.721074007734321,1163,1388,Connecticut,St Mary's CA,1955.6981114401428,1789.029061560117,1,5
2024_1155_1163,0.7415888342435252,1163,1155,Connecticut,Clemson,1955.6981114401428,1663.1965825094412,1,6
2024_1163_1173,0.7628065129864319,1163,1173,Connecticut,Dayton,1955.6981114401428,1705.9981956054135,1,7
2024_1163_1280,0.7829729377244479,1163,1280,Connecticut,Mississippi St,1955.6981114401428,1662.2706153949302,1,8
2024_1163_1277,0.8049256162269306,1163,1277,Connecticut,Michigan St,1955.6981114401428,1664.6338684936895,1,9
2024_1163_1305,0.8264808715803907,1163,1305,Connecticut,Nevada,1955.6981114401428,1726.9563900095893,1,10
2024_1163_1307,0.84517619634308,1163,1307,Connecticut,New Mexico,1955.6981114401428,1697.5534117279865,1,11
2024_1163_1213,0.867572064001671,1163,1213,Connecticut,Grand Canyon,1955.6981114401428,1732.036634427032,1,12
2024_1158_1163,0.8892535573701531,1163,1158,Connecticut,Col Charleston,1955.6981114401428,1736.7465056472172,1,13
2024_1159_1163,0.9101177082771784,1163,1159,Connecticut,Colgate,1955.6981114401428,1645.1497388831576,1,14
2024_1163_1253,0.9327654536569909,1163,1253,Connecticut,Long Beach St,1955.6981114401428,1536.3838456317214,1,15
2024_1163_1224,0.9536192023733843,1163,1224,Connecticut,Howard,1955.6981114401428,1468.9243119213404,1,16
2024_1163_1447,0.9536845290640581,1163,1447,Connecticut,Wagner,1955.6981114401428,1437.7070067970449,1,16
2024_1163_1345,0.5475509673357017,1163,1345,Connecticut,Purdue,1955.6981114401428,1918.0820619455849,1,1
2024_1163_1397,0.6391048710385352,1163,1397,Connecticut,Tennessee,1955.6981114401428,1796.1716166367228,1,2
2024_1163_1166,0.6782897005605382,1163,1166,Connecticut,Creighton,1955.6981114401428,1774.2572486824401,1,3
2024_1163_1242,0.694504685830453,1163,1242,Connecticut,Kansas,1955.6981114401428,1790.430882041691,1,4
2024_1163_1211,0.7174501645412668,1163,1211,Connecticut,Gonzaga,1955.6981114401428,1832.4374644706545,1,5
2024_1163_1376,0.7436164054448496,1163,1376,Connecticut,South Carolina,1955.6981114401428,1708.6122694955204,1,6
2024_1163_1400,0.7634255072224243,1163,1400,Connecticut,Texas,1955.6981114401428,1726.9045336821805,1,7
2024_1163_1429,0.7849024294827944,1163,1429,Connecticut,Utah St,1955.6981114401428,1759.0517656316995,1,8
2024_1163_1395,0.8056273119075489,1163,1395,Connecticut,TCU,1955.6981114401428,1683.2736371228686,1,9
2024_1161_1163,0.8256824673636244,1163,1161,Connecticut,Colorado St,1955.6981114401428,1652.4336708176806,1,10
2024_1163_1438,0.826969868086128,1163,1438,Connecticut,Virginia,1955.6981114401428,1704.2198489087848,1,10
2024_1163_1332,0.8474676671091476,1163,1332,Connecticut,Oregon,1955.6981114401428,1696.02823693555,1,11
2024_1163_1270,0.86473085959684,1163,1270,Connecticut,McNeese St,1955.6981114401428,1599.4034076580233,1,12
2024_1163_1359,0.8887068039636284,1163,1359,Connecticut,Samford,1955.6981114401428,1694.7540251390158,1,13
2024_1103_1163,0.9101935253853327,1163,1103,Connecticut,Akron,1955.6981114401428,1619.611866900276,1,14
2024_1163_1389,0.9322049911821679,1163,1389,Connecticut,St Peter's,1955.6981114401428,1529.7613899190612,1,15
2024_1163_1212,0.9535795354822862,1163,1212,Connecticut,Grambling,1955.6981114401428,1522.6933430845452,1,16
2024_1163_1286,0.9531137251833666,1163,1286,Connecticut,Montana St,1955.6981114401428,1511.6323516504287,1,16
2024_1163_1222,0.550688377022744,1163,1222,Connecticut,Houston,1955.6981114401428,1951.160423382593,1,1
2024_1163_1266,0.6480278949776679,1163,1266,Connecticut,Marquette,1955.6981114401428,1823.8236033934306,1,2
2024_1163_1246,0.6782644877957982,1163,1246,Connecticut,Kentucky,1955.6981114401428,1749.1207241450747,1,3
2024_1163_1181,0.6978216843122035,1163,1181,Connecticut,Duke,1955.6981114401428,1767.737662533171,1,4
2024_1163_1458,0.7212024259414895,1163,1458,Connecticut,Wisconsin,1955.6981114401428,1692.8982739485298,1,5
2024_1163_1403,0.7443331811005961,1163,1403,Connecticut,Texas Tech,1955.6981114401428,1725.5441020131711,1,6
2024_1163_1196,0.7648802181828125,1163,1196,Connecticut,Florida,1955.6981114401428,1707.8518773217063,1,7
2024_1163_1304,0.7849965452168948,1163,1304,Connecticut,Nebraska,1955.6981114401428,1676.714063191751,1,8
2024_1163_1401,0.8065354184730243,1163,1401,Connecticut,Texas A&M,1955.6981114401428,1697.2747268986864,1,9
2024_1129_1163,0.8257809342367933,1163,1129,Connecticut,Boise St,1955.6981114401428,1700.0188591915337,1,10
2024_1160_1163,0.8256293894274519,1163,1160,Connecticut,Colorado,1955.6981114401428,1691.489482772901,1,10
2024_1163_1301,0.8471292021337905,1163,1301,Connecticut,NC State,1955.6981114401428,1668.8867935722649,1,11
2024_1163_1241,0.8665984817339097,1163,1241,Connecticut,James Madison,1955.6981114401428,1724.075357479141,1,12
2024_1163_1436,0.8885619050721795,1163,1436,Connecticut,Vermont,1955.6981114401428,1721.5627066358347,1,13
2024_1163_1324,0.91017302138753,1163,1324,Connecticut,Oakland,1955.6981114401428,1593.105556226391,1,14
2024_1163_1443,0.9318405385816888,1163,1443,Connecticut,WKU,1955.6981114401428,1560.6742255595832,1,15
2024_1163_1255,0.9540039801577318,1163,1255,Connecticut,Longwood,1955.6981114401428,1514.8310751595295,1,16
2024_1228_1235,0.49639339554701145,1235,1228,Iowa St,Illinois,1819.0023319193435,1784.2956472637227,2,3
2024_1120_1235,0.5753870199250859,1235,1120,Iowa St,Auburn,1819.0023319193435,1793.8134021646629,2,4
2024_1235_1361,0.6930536405557185,1235,1361,Iowa St,San Diego St,1819.0023319193435,1749.0065961110001,2,5
2024_1140_1235,0.6573293584432824,1235,1140,Iowa St,BYU,1819.0023319193435,1693.6502940625378,2,6
2024_1235_1450,0.7335866722638499,1235,1450,Iowa St,Washington St,1819.0023319193435,1685.3184945379912,2,7
2024_1194_1235,0.7385054310906036,1235,1194,Iowa St,FL Atlantic,1819.0023319193435,1750.20452702202,2,8
2024_1235_1321,0.7766324936364657,1235,1321,Iowa St,Northwestern,1819.0023319193435,1665.7880515530726,2,9
2024_1179_1235,0.7898338393790912,1235,1179,Iowa St,Drake,1819.0023319193435,1764.0247090439525,2,10
2024_1182_1235,0.8226650716288374,1235,1182,Iowa St,Duquesne,1819.0023319193435,1658.8274891002904,2,11
2024_1235_1412,0.8457801106039443,1235,1412,Iowa St,UAB,1819.0023319193435,1691.9488346004314,2,12
2024_1235_1463,0.8627676912141954,1235,1463,Iowa St,Yale,1819.0023319193435,1674.379477395046,2,13
2024_1235_1287,0.8838143653134972,1235,1287,Iowa St,Morehead St,1819.0023319193435,1608.3297936801964,2,14
2024_1235_1355,0.9057621584648615,1235,1355,Iowa St,S Dakota St,1819.0023319193435,1596.5247636870092,2,15
2024_1235_1391,0.9256172176206903,1235,1391,Iowa St,Stetson,1819.0023319193435,1525.5033531179756,2,16
2024_1235_1314,0.5054062445124611,1235,1314,Iowa St,North Carolina,1819.0023319193435,1796.7183842336785,2,1
