ID,Pred
2024_1103_1104,0.20473078946853573
2024_1103_1112,0.13679873582020016
2024_1103_1120,0.20473078946853573
2024_1103_1124,0.17133906046771752
2024_1103_1129,0.3864036787234418
2024_1103_1140,0.26845724794655146
2024_1103_1155,0.26845724794655146
2024_1103_1158,0.46960702730411924
2024_1103_1159,0.49685862681450704
2024_1103_1160,0.3864036787234418
2024_1103_1161,0.3864036787234418
2024_1103_1163,0.10101261867186412
2024_1103_1166,0.17133906046771752
2024_1103_1173,0.2989863711319878
2024_1103_1179,0.3864036787234418
2024_1103_1181,0.20473078946853573
2024_1103_1182,0.4144767501127059
2024_1103_1194,0.32875568608720196
2024_1103_1196,0.2989863711319878
2024_1103_1211,0.23707111967677394
2024_1103_1212,0.5512207319352416
2024_1103_1213,0.4421788006882253
2024_1103_1222,0.10101261867186412
2024_1103_1224,0.5512207319352416
2024_1103_1228,0.17133906046771752
2024_1103_1235,0.13679873582020016
2024_1103_1241,0.4421788006882253
2024_1103_1242,0.20473078946853573
2024_1103_1246,0.17133906046771752
2024_1103_1253,0.524030796073508
2024_1103_1255,0.5512207319352416
2024_1103_1266,0.13679873582020016
2024_1103_1270,0.4421788006882253
2024_1103_1277,0.35786238966631356
2024_1103_1280,0.32875568608720196
2024_1103_1286,0.5512207319352416
2024_1103_1287,0.49685862681450704
2024_1103_1301,0.4144767501127059
2024_1103_1304,0.32875568608720196
2024_1103_1305,0.3864036787234418
2024_1103_1307,0.4144767501127059
2024_1103_1314,0.10101261867186412
2024_1103_1321,0.35786238966631356
2024_1103_1324,0.49685862681450704
2024_1103_1332,0.4144767501127059
2024_1103_1345,0.10101261867186412
2024_1103_1355,0.524030796073508
2024_1103_1359,0.46960702730411924
2024_1103_1361,0.23707111967677394
2024_1103_1376,0.26845724794655146
2024_1103_1388,0.23707111967677394
2024_1103_1389,0.524030796073508
2024_1103_1391,0.5512207319352416
2024_1103_1395,0.35786238966631356
2024_1103_1397,0.13679873582020016
2024_1103_1400,0.2989863711319878
2024_1103_1401,0.35786238966631356
2024_1103_1403,0.26845724794655146
2024_1103_1412,0.4421788006882253
2024_1103_1429,0.32875568608720196
2024_1103_1436,0.46960702730411924
2024_1103_1438,0.3864036787234418
2024_1103_1443,0.524030796073508
2024_1103_1447,0.5512207319352416
2024_1103_1450,0.2989863711319878
2024_1103_1458,0.23707111967677394
2024_1103_1463,0.46960702730411924
2024_1104_1112,0.4421788006882253
2024_1104_1120,0.49685862681450704
2024_1104_1124,0.46960702730411924
2024_1104_1129,0.6621020784918867
2024_1104_1140,0.5512207319352416
2024_1104_1155,0.5512207319352416
2024_1104_1158,0.7502122835899084
2024_1104_1159,0.7810434390217974
2024_1104_1160,0.6621020784918867
2024_1104_1161,0.6621020784918867
2024_1104_1163,0.4144767501127059
2024_1104_1166,0.46960702730411924
2024_1104_1173,0.5785256312538268
2024_1104_1179,0.6621020784918867
2024_1104_1181,0.49685862681450704
2024_1104_1182,0.6908388001790724
2024_1104_1194,0.6060426908833834
2024_1104_1196,0.5785256312538268
2024_1104_1211,0.524030796073508
2024_1104_1212,0.8454805616091134
2024_1104_1213,0.7201764695937066
2024_1104_1222,0.4144767501127059
2024_1104_1224,0.8454805616091134
2024_1104_1228,0.46960702730411924
2024_1104_1235,0.4421788006882253
2024_1104_1241,0.7201764695937066
2024_1104_1242,0.49685862681450704
2024_1104_1246,0.46960702730411924
2024_1104_1253,0.8127671327434923
2024_1104_1255,0.8454805616091134
2024_1104_1266,0.4421788006882253
2024_1104_1270,0.7201764695937066
2024_1104_1277,0.6338691076780301
2024_1104_1280,0.6060426908833834
2024_1104_1286,0.8454805616091134
2024_1104_1287,0.7810434390217974
2024_1104_1301,0.6908388001790724
2024_1104_1304,0.6060426908833834
2024_1104_1305,0.6621020784918867
2024_1104_1307,0.6908388001790724
2024_1104_1314,0.4144767501127059
2024_1104_1321,0.6338691076780301
2024_1104_1324,0.7810434390217974
2024_1104_1332,0.6908388001790724
2024_1104_1345,0.4144767501127059
2024_1104_1355,0.8127671327434923
2024_1104_1359,0.7502122835899084
2024_1104_1361,0.524030796073508
2024_1104_1376,0.5512207319352416
2024_1104_1388,0.524030796073508
2024_1104_1389,0.8127671327434923
2024_1104_1391,0.8454805616091134
2024_1104_1395,0.6338691076780301
2024_1104_1397,0.4421788006882253
2024_1104_1400,0.5785256312538268
2024_1104_1401,0.6338691076780301
2024_1104_1403,0.5512207319352416
2024_1104_1412,0.7201764695937066
2024_1104_1429,0.6060426908833834
2024_1104_1436,0.7502122835899084
2024_1104_1438,0.6621020784918867
2024_1104_1443,0.8127671327434923
2024_1104_1447,0.8454805616091134
2024_1104_1450,0.5785256312538268
2024_1104_1458,0.524030796073508
2024_1104_1463,0.7502122835899084
2024_1112_1120,0.5512207319352416
2024_1112_1124,0.524030796073508
2024_1112_1129,0.7201764695937066
2024_1112_1140,0.6060426908833834
2024_1112_1155,0.6060426908833834
2024_1112_1158,0.8127671327434923
2024_1112_1159,0.8454805616091134
2024_1112_1160,0.7201764695937066
2024_1112_1161,0.7201764695937066
2024_1112_1163,0.46960702730411924
2024_1112_1166,0.524030796073508
2024_1112_1173,0.6338691076780301
2024_1112_1179,0.7201764695937066
2024_1112_1181,0.5512207319352416
2024_1112_1182,0.7502122835899084
2024_1112_1194,0.6621020784918867
2024_1112_1196,0.6338691076780301
2024_1112_1211,0.5785256312538268
2024_1112_1212,0.9142654121886091
2024_1112_1213,0.7810434390217974
2024_1112_1222,0.46960702730411924
2024_1112_1224,0.9142654121886091
2024_1112_1228,0.524030796073508
2024_1112_1235,0.49685862681450704
2024_1112_1241,0.7810434390217974
2024_1112_1242,0.5512207319352416
2024_1112_1246,0.524030796073508
2024_1112_1253,0.879280922472779
2024_1112_1255,0.9142654121886091
2024_1112_1266,0.49685862681450704
2024_1112_1270,0.7810434390217974
2024_1112_1277,0.6908388001790724
2024_1112_1280,0.6621020784918867
2024_1112_1286,0.9142654121886091
2024_1112_1287,0.8454805616091134
2024_1112_1301,0.7502122835899084
2024_1112_1304,0.6621020784918867
2024_1112_1305,0.7201764695937066
2024_1112_1307,0.7502122835899084
2024_1112_1314,0.46960702730411924
2024_1112_1321,0.6908388001790724
2024_1112_1324,0.8454805616091134
2024_1112_1332,0.7502122835899084
2024_1112_1345,0.46960702730411924
2024_1112_1355,0.879280922472779
2024_1112_1359,0.8127671327434923
2024_1112_1361,0.5785256312538268
2024_1112_1376,0.6060426908833834
2024_1112_1388,0.5785256312538268
2024_1112_1389,0.879280922472779
2024_1112_1391,0.9142654121886091
2024_1112_1395,0.6908388001790724
2024_1112_1397,0.49685862681450704
2024_1112_1400,0.6338691076780301
2024_1112_1401,0.6908388001790724
2024_1112_1403,0.6060426908833834
2024_1112_1412,0.7810434390217974
2024_1112_1429,0.6621020784918867
2024_1112_1436,0.8127671327434923
2024_1112_1438,0.7201764695937066
2024_1112_1443,0.879280922472779
2024_1112_1447,0.9142654121886091
2024_1112_1450,0.6338691076780301
2024_1112_1458,0.5785256312538268
2024_1112_1463,0.8127671327434923
2024_1120_1124,0.46960702730411924
2024_1120_1129,0.6621020784918867
2024_1120_1140,0.5512207319352416
2024_1120_1155,0.5512207319352416
2024_1120_1158,0.7502122835899084
2024_1120_1159,0.7810434390217974
2024_1120_1160,0.6621020784918867
2024_1120_1161,0.6621020784918867
2024_1120_1163,0.4144767501127059
2024_1120_1166,0.46960702730411924
2024_1120_1173,0.5785256312538268
2024_1120_1179,0.6621020784918867
2024_1120_1181,0.49685862681450704
2024_1120_1182,0.6908388001790724
2024_1120_1194,0.6060426908833834
2024_1120_1196,0.5785256312538268
2024_1120_1211,0.524030796073508
2024_1120_1212,0.8454805616091134
2024_1120_1213,0.7201764695937066
2024_1120_1222,0.4144767501127059
2024_1120_1224,0.8454805616091134
2024_1120_1228,0.46960702730411924
2024_1120_1235,0.4421788006882253
2024_1120_1241,0.7201764695937066
2024_1120_1242,0.49685862681450704
2024_1120_1246,0.46960702730411924
2024_1120_1253,0.8127671327434923
2024_1120_1255,0.8454805616091134
2024_1120_1266,0.4421788006882253
2024_1120_1270,0.7201764695937066
2024_1120_1277,0.6338691076780301
2024_1120_1280,0.6060426908833834
2024_1120_1286,0.8454805616091134
2024_1120_1287,0.7810434390217974
2024_1120_1301,0.6908388001790724
2024_1120_1304,0.6060426908833834
2024_1120_1305,0.6621020784918867
2024_1120_1307,0.6908388001790724
2024_1120_1314,0.4144767501127059
2024_1120_1321,0.6338691076780301
2024_1120_1324,0.7810434390217974
2024_1120_1332,0.6908388001790724
2024_1120_1345,0.4144767501127059
2024_1120_1355,0.8127671327434923
2024_1120_1359,0.7502122835899084
2024_1120_1361,0.524030796073508
2024_1120_1376,0.5512207319352416
2024_1120_1388,0.524030796073508
2024_1120_1389,0.8127671327434923
2024_1120_1391,0.8454805616091134
2024_1120_1395,0.6338691076780301
2024_1120_1397,0.4421788006882253
2024_1120_1400,0.5785256312538268
2024_1120_1401,0.6338691076780301
2024_1120_1403,0.5512207319352416
2024_1120_1412,0.7201764695937066
2024_1120_1429,0.6060426908833834
2024_1120_1436,0.7502122835899084
2024_1120_1438,0.6621020784918867
2024_1120_1443,0.8127671327434923
2024_1120_1447,0.8454805616091134
2024_1120_1450,0.5785256312538268
2024_1120_1458,0.524030796073508
2024_1120_1463,0.7502122835899084
2024_1124_1129,0.6908388001790724
2024_1124_1140,0.5785256312538268
2024_1124_1155,0.5785256312538268
2024_1124_1158,0.7810434390217974
2024_1124_1159,0.8127671327434923
2024_1124_1160,0.6908388001790724
2024_1124_1161,0.6908388001790724
2024_1124_1163,0.4421788006882253
2024_1124_1166,0.49685862681450704
2024_1124_1173,0.6060426908833834
2024_1124_1179,0.6908388001790724
2024_1124_1181,0.524030796073508
2024_1124_1182,0.7201764695937066
2024_1124_1194,0.6338691076780301
2024_1124_1196,0.6060426908833834
2024_1124_1211,0.5512207319352416
2024_1124_1212,0.879280922472779
2024_1124_1213,0.7502122835899084
2024_1124_1222,0.4421788006882253
2024_1124_1224,0.879280922472779
2024_1124_1228,0.49685862681450704
2024_1124_1235,0.46960702730411924
2024_1124_1241,0.7502122835899084
2024_1124_1242,0.524030796073508
2024_1124_1246,0.49685862681450704
2024_1124_1253,0.8454805616091134
2024_1124_1255,0.879280922472779
2024_1124_1266,0.46960702730411924
2024_1124_1270,0.7502122835899084
2024_1124_1277,0.6621020784918867
2024_1124_1280,0.6338691076780301
2024_1124_1286,0.879280922472779
2024_1124_1287,0.8127671327434923
2024_1124_1301,0.7201764695937066
2024_1124_1304,0.6338691076780301
2024_1124_1305,0.6908388001790724
2024_1124_1307,0.7201764695937066
2024_1124_1314,0.4421788006882253
2024_1124_1321,0.6621020784918867
2024_1124_1324,0.8127671327434923
2024_1124_1332,0.7201764695937066
2024_1124_1345,0.4421788006882253
2024_1124_1355,0.8454805616091134
2024_1124_1359,0.7810434390217974
2024_1124_1361,0.5512207319352416
2024_1124_1376,0.5785256312538268
2024_1124_1388,0.5512207319352416
2024_1124_1389,0.8454805616091134
2024_1124_1391,0.879280922472779
2024_1124_1395,0.6621020784918867
2024_1124_1397,0.46960702730411924
2024_1124_1400,0.6060426908833834
2024_1124_1401,0.6621020784918867
2024_1124_1403,0.5785256312538268
2024_1124_1412,0.7502122835899084
2024_1124_1429,0.6338691076780301
2024_1124_1436,0.7810434390217974
2024_1124_1438,0.6908388001790724
2024_1124_1443,0.8454805616091134
2024_1124_1447,0.879280922472779
2024_1124_1450,0.6060426908833834
2024_1124_1458,0.5512207319352416
2024_1124_1463,0.7810434390217974
2024_1129_1140,0.3864036787234418
2024_1129_1155,0.3864036787234418
2024_1129_1158,0.5785256312538268
2024_1129_1159,0.6060426908833834
2024_1129_1160,0.49685862681450704
2024_1129_1161,0.49685862681450704
2024_1129_1163,0.23707111967677394
2024_1129_1166,0.2989863711319878
2024_1129_1173,0.4144767501127059
2024_1129_1179,0.49685862681450704
2024_1129_1181,0.32875568608720196
2024_1129_1182,0.524030796073508
2024_1129_1194,0.4421788006882253
2024_1129_1196,0.4144767501127059
2024_1129_1211,0.35786238966631356
2024_1129_1212,0.6621020784918867
2024_1129_1213,0.5512207319352416
2024_1129_1222,0.23707111967677394
2024_1129_1224,0.6621020784918867
2024_1129_1228,0.2989863711319878
2024_1129_1235,0.26845724794655146
2024_1129_1241,0.5512207319352416
2024_1129_1242,0.32875568608720196
2024_1129_1246,0.2989863711319878
2024_1129_1253,0.6338691076780301
2024_1129_1255,0.6621020784918867
2024_1129_1266,0.26845724794655146
2024_1129_1270,0.5512207319352416
2024_1129_1277,0.46960702730411924
2024_1129_1280,0.4421788006882253
2024_1129_1286,0.6621020784918867
2024_1129_1287,0.6060426908833834
2024_1129_1301,0.524030796073508
2024_1129_1304,0.4421788006882253
2024_1129_1305,0.49685862681450704
2024_1129_1307,0.524030796073508
2024_1129_1314,0.23707111967677394
2024_1129_1321,0.46960702730411924
2024_1129_1324,0.6060426908833834
2024_1129_1332,0.524030796073508
2024_1129_1345,0.23707111967677394
2024_1129_1355,0.6338691076780301
2024_1129_1359,0.5785256312538268
2024_1129_1361,0.35786238966631356
2024_1129_1376,0.3864036787234418
2024_1129_1388,0.35786238966631356
2024_1129_1389,0.6338691076780301
2024_1129_1391,0.6621020784918867
2024_1129_1395,0.46960702730411924
2024_1129_1397,0.26845724794655146
2024_1129_1400,0.4144767501127059
2024_1129_1401,0.46960702730411924
2024_1129_1403,0.3864036787234418
2024_1129_1412,0.5512207319352416
2024_1129_1429,0.4421788006882253
2024_1129_1436,0.5785256312538268
2024_1129_1438,0.49685862681450704
2024_1129_1443,0.6338691076780301
2024_1129_1447,0.6621020784918867
2024_1129_1450,0.4144767501127059
2024_1129_1458,0.35786238966631356
2024_1129_1463,0.5785256312538268
2024_1140_1155,0.49685862681450704
2024_1140_1158,0.6908388001790724
2024_1140_1159,0.7201764695937066
2024_1140_1160,0.6060426908833834
2024_1140_1161,0.6060426908833834
2024_1140_1163,0.35786238966631356
2024_1140_1166,0.4144767501127059
2024_1140_1173,0.524030796073508
2024_1140_1179,0.6060426908833834
2024_1140_1181,0.4421788006882253
2024_1140_1182,0.6338691076780301
2024_1140_1194,0.5512207319352416
2024_1140_1196,0.524030796073508
2024_1140_1211,0.46960702730411924
2024_1140_1212,0.7810434390217974
2024_1140_1213,0.6621020784918867
2024_1140_1222,0.35786238966631356
2024_1140_1224,0.7810434390217974
2024_1140_1228,0.4144767501127059
