Season,Team1ID,Team2ID,Team1Seed,Team2Seed,SeedDiff,Result,Team1WinPct,Team2WinPct,WinPctDiff,Team1SOS,Team2SOS,SOSDiff,Team1Last10,Team2Last10,Last10Diff,Team1ExpWinPct,Team2ExpWinPct,ExpWinPctDiff,Team1Momentum,Team2Momentum,MomentumDiff,Team1ScoringTrend,Team2ScoringTrend,ScoringTrendDiff,Team1RecentMargin,Team2RecentMargin,RecentMarginDiff,Team1Streak,Team2Streak,StreakDiff,Team1ConfWinPct,Team2ConfWinPct,ConfWinPctDiff,Team1ConfDepth,Team2ConfDepth,ConfDepthDiff,Team1LateWinPct,Team2LateWinPct,LateWinPctDiff,Team1_AvgMOV,Team2_AvgMOV,AvgMOV_Diff,Team1_ConfChamp,Team2_ConfChamp,ConfChamp_Diff,Team1ELO,Team2ELO,ELODiff,ELOWinProb,ELO_residual,Team1_eFG%,Team2_eFG%,eFG%_Diff,Team1_Def_eFG%,Team2_Def_eFG%,Def_eFG%_Diff,Team1_TOV%,Team2_TOV%,TOV%_Diff,Team1_Def_TOV%,Team2_Def_TOV%,Def_TOV%_Diff,Team1_ORB%,Team2_ORB%,ORB%_Diff,Team1_FTRate,Team2_FTRate,FTRate_Diff,Team1_Def_FTRate,Team2_Def_FTRate,Def_FTRate_Diff,Team1_OffEff,Team2_OffEff,OffEff_Diff,Team1_DefEff,Team2_DefEff,DefEff_Diff,Team1_NetEff,Team2_NetEff,NetEff_Diff,Team1_Pace,Team2_Pace,Pace_Diff,Team1_FG%,Team2_FG%,FG%_Diff,Team1_Def_FG%,Team2_Def_FG%,Def_FG%_Diff,Team1_3P%,Team2_3P%,3P%_Diff,Team1_Def_3P%,Team2_Def_3P%,Def_3P%_Diff,Team1_FT%,Team2_FT%,FT%_Diff,Team1_Def_FT%,Team2_Def_FT%,Def_FT%_Diff,Team1_PointsPerGame,Team2_PointsPerGame,PointsPerGame_Diff,Team1_PointsAllowedPerGame,Team2_PointsAllowedPerGame,PointsAllowedPerGame_Diff,Team1_AstRate,Team2_AstRate,AstRate_Diff,Team1_BlkRate,Team2_BlkRate,BlkRate_Diff,Team1_StlRate,Team2_StlRate,StlRate_Diff
2015,3116,3321,10,7,-3,1,0.5666666666666667,0.7419354838709677,-0.1752688172043011,7.233199386853061,3.6287711148328627,3.604428272020198,0.5,0.8,-0.30000000000000004,0.36295661182262035,0.5551230970359539,-0.19216648521333352,-0.19999999999999996,-0.4,0.20000000000000007,-7.699999999999996,-4.522580645161298,-3.1774193548386975,-2.0,-0.8,-1.2,-1.0,-1.0,0.0,0.3333333333333333,0.3333333333333333,0.0,5.0,6.0,-1.0,0.5,0.625,-0.125,4.9,9.419354838709678,-4.519354838709678,0.0,0.0,0.0,1638.4104094881368,1728.2884512811759,-89.87804179303907,0.3734651751713816,0.6265348248286184,0.4169157202630006,0.485,-0.06808427973699938,0.3978978978978979,0.42077649527806926,-0.02287859738017134,0.20598061117829108,0.20317337461300308,0.0028072365652880016,0.20642154959226633,0.26142525174283504,-0.05500370215056871,0.35455349248452694,0.2913793103448276,0.06317418213969933,0.3771667662881052,0.29894736842105263,0.07821939786705256,0.3087087087087087,0.2565582371458552,0.05215047156285352,92.691275030231,98.59625668449198,-5.904981654260979,84.91896421345214,85.82142102668827,-0.9024568132361281,7.772310816778855,12.774835657803706,-5.002524841024851,65.14666666666668,73.32387096774194,-8.177204301075264,0.3723849372384937,0.4368421052631579,-0.06445716802466422,0.36156156156156155,0.3746065057712487,-0.01304494420968716,0.3034623217922607,0.3446327683615819,-0.04117044656932123,0.2860520094562648,0.31597845601436264,-0.02992644655809784,0.6561014263074485,0.7024647887323944,-0.046363362424945875,0.6556420233463035,0.7075664621676891,-0.05192443882138564,60.3,72.3225806451613,-12.022580645161298,55.4,62.903225806451616,-7.503225806451617,0.5682182985553772,0.6469879518072289,-0.0787696532518517,0.0861513687600644,0.1356560415122313,-0.049504672752166884,0.0981013304992949,0.14127526230547147,-0.04317393180617657
2015,3321,3116,7,10,3,0,0.7419354838709677,0.5666666666666667,0.1752688172043011,3.6287711148328627,7.233199386853061,-3.604428272020198,0.8,0.5,0.30000000000000004,0.5551230970359539,0.36295661182262035,0.19216648521333352,-0.4,-0.19999999999999996,-0.20000000000000007,-4.522580645161298,-7.699999999999996,3.1774193548386975,-0.8,-2.0,1.2,-1.0,-1.0,-0.0,0.3333333333333333,0.3333333333333333,-0.0,6.0,5.0,1.0,0.625,0.5,0.125,9.419354838709678,4.9,4.519354838709678,0.0,0.0,-0.0,1728.2884512811759,1638.4104094881368,89.87804179303907,0.6265348248286184,-0.6265348248286184,0.485,0.4169157202630006,0.06808427973699938,0.42077649527806926,0.3978978978978979,0.02287859738017134,0.20317337461300308,0.20598061117829108,-0.0028072365652880016,0.26142525174283504,0.20642154959226633,0.05500370215056871,0.2913793103448276,0.35455349248452694,-0.06317418213969933,0.29894736842105263,0.3771667662881052,-0.07821939786705256,0.2565582371458552,0.3087087087087087,-0.05215047156285352,98.59625668449198,92.691275030231,5.904981654260979,85.82142102668827,84.91896421345214,0.9024568132361281,12.774835657803706,7.772310816778855,5.002524841024851,73.32387096774194,65.14666666666668,8.177204301075264,0.4368421052631579,0.3723849372384937,0.06445716802466422,0.3746065057712487,0.36156156156156155,0.01304494420968716,0.3446327683615819,0.3034623217922607,0.04117044656932123,0.31597845601436264,0.2860520094562648,0.02992644655809784,0.7024647887323944,0.6561014263074485,0.046363362424945875,0.7075664621676891,0.6556420233463035,0.05192443882138564,72.3225806451613,60.3,12.022580645161298,62.903225806451616,55.4,7.503225806451617,0.6469879518072289,0.5682182985553772,0.0787696532518517,0.1356560415122313,0.0861513687600644,0.049504672752166884,0.14127526230547147,0.0981013304992949,0.04317393180617657
2015,3124,3322,2,15,13,1,0.9090909090909091,0.5172413793103449,0.3918495297805642,4.996270172188328,-2.7824147943109496,7.778684966499277,0.8,0.6,0.20000000000000007,0.8669932636947941,0.8319330686546289,0.03506019504016522,0.0,0.4,-0.4,-5.660606060606057,9.275862068965516,-14.936468129571573,9.0,8.6,0.40000000000000036,4.0,4.0,0.0,1.0,0.6666666666666666,0.33333333333333337,8.0,14.0,-6.0,0.8888888888888888,0.5555555555555556,0.33333333333333326,20.666666666666668,-3.2758620689655173,23.942528735632184,0.0,0.0,0.0,1943.2651728327917,1521.5718201130633,421.6933527197284,0.918897594974145,0.08110240502585497,0.5064377682403434,0.43597168597168595,0.07046608226865742,0.39732372619660317,0.4494742990654206,-0.05215057286881741,0.19261169814460435,0.20044308471357739,-0.007831386568973031,0.2307395412058868,0.2328838174273859,-0.0021442762214990974,0.4016597510373444,0.25599232981783315,0.14566742121951126,0.3552694325226514,0.33462033462033464,0.020649097902316782,0.29902213072568196,0.24824766355140188,0.05077446717428008,109.90931025875696,91.35984808524105,18.549462173515906,82.22718195700693,94.76141078838174,-12.534228831374804,27.682128301750026,-3.4015627031406837,31.08369100489071,72.5369696969697,65.92758620689655,6.6093834900731565,0.48068669527896996,0.37966537966537967,0.10102131561359029,0.3468862583633556,0.38901869158878505,-0.04213243322542942,0.34069400630914826,0.30434782608695654,0.036346180222191715,0.3029366306027821,0.3155487804878049,-0.012612149885022794,0.6953020134228188,0.725,-0.029697986577181146,0.7160068846815835,0.6776470588235294,0.038359825858054086,80.06060606060606,59.724137931034484,20.33646812957158,59.39393939393939,63.0,-3.606060606060609,0.6815476190476191,0.5254237288135594,0.1561238902340597,0.14506172839506173,0.05587121212121212,0.08919051627384961,0.11327213841016262,0.11514522821576763,-0.0018730898056050077
2015,3322,3124,15,2,-13,0,0.5172413793103449,0.9090909090909091,-0.3918495297805642,-2.7824147943109496,4.996270172188328,-7.778684966499277,0.6,0.8,-0.20000000000000007,0.8319330686546289,0.8669932636947941,-0.03506019504016522,0.4,0.0,0.4,9.275862068965516,-5.660606060606057,14.936468129571573,8.6,9.0,-0.40000000000000036,4.0,4.0,-0.0,0.6666666666666666,1.0,-0.33333333333333337,14.0,8.0,6.0,0.5555555555555556,0.8888888888888888,-0.33333333333333326,-3.2758620689655173,20.666666666666668,-23.942528735632184,0.0,0.0,-0.0,1521.5718201130633,1943.2651728327917,-421.6933527197284,0.08110240502585497,-0.08110240502585497,0.43597168597168595,0.5064377682403434,-0.07046608226865742,0.4494742990654206,0.39732372619660317,0.05215057286881741,0.20044308471357739,0.19261169814460435,0.007831386568973031,0.2328838174273859,0.2307395412058868,0.0021442762214990974,0.25599232981783315,0.4016597510373444,-0.14566742121951126,0.33462033462033464,0.3552694325226514,-0.020649097902316782,0.24824766355140188,0.29902213072568196,-0.05077446717428008,91.35984808524105,109.90931025875696,-18.549462173515906,94.76141078838174,82.22718195700693,12.534228831374804,-3.4015627031406837,27.682128301750026,-31.08369100489071,65.92758620689655,72.5369696969697,-6.6093834900731565,0.37966537966537967,0.48068669527896996,-0.10102131561359029,0.38901869158878505,0.3468862583633556,0.04213243322542942,0.30434782608695654,0.34069400630914826,-0.036346180222191715,0.3155487804878049,0.3029366306027821,0.012612149885022794,0.725,0.6953020134228188,0.029697986577181146,0.6776470588235294,0.7160068846815835,-0.038359825858054086,59.724137931034484,80.06060606060606,-20.33646812957158,63.0,59.39393939393939,3.606060606060609,0.5254237288135594,0.6815476190476191,-0.1561238902340597,0.05587121212121212,0.14506172839506173,-0.08919051627384961,0.11514522821576763,0.11327213841016262,0.0018730898056050077
2015,3143,3455,4,13,9,1,0.71875,0.8787878787878788,-0.16003787878787878,5.369041539622814,-3.22269667581157,8.591738215434384,0.6,1.0,-0.4,0.5296167257064559,1.0,-0.4703832742935441,0.0,0.0,0.0,-4.331249999999997,3.4060606060606062,-7.737310606060603,5.0,13.4,-8.4,-1.0,12.0,-13.0,0.6666666666666666,1.0,-0.33333333333333337,7.0,14.0,-7.0,0.7058823529411765,0.9444444444444444,-0.2385620915032679,7.34375,13.424242424242424,-6.080492424242424,0.0,0.0,0.0,1776.613352921833,1768.3092081194877,8.304144802345263,0.5119483498629854,0.48805165013701457,0.48011363636363635,0.4745222929936306,0.005591343370005775,0.41467750126968006,0.4168207024029575,-0.002143201133277428,0.21336693898835393,0.2003456199320154,0.01302131905633852,0.22637485578435831,0.2972947136984992,-0.07091985791414088,0.3209772535804549,0.350177304964539,-0.029200051384084103,0.29958677685950413,0.2356687898089172,0.06391798705058693,0.2646013204672423,0.3111521873074553,-0.046550866840213034,96.6886841647836,100.8849389468087,-4.1962547820251075,86.96640212565116,80.39384380078387,6.572558324867288,9.722282039132438,20.491095146024833,-10.768813106892395,71.71,63.61454545454545,8.095454545454544,0.44163223140495866,0.43524416135881105,0.006388070046147609,0.3702386998476384,0.3733826247689464,-0.0031439249213079945,0.3130252100840336,0.3064182194616977,0.006606990622335884,0.32649253731343286,0.29936305732484075,0.02712947998859211,0.6310344827586207,0.759009009009009,-0.1279745262503883,0.6852207293666027,0.6514851485148515,0.03373558085175121,69.53125,64.39393939393939,5.137310606060609,62.1875,50.96969696969697,11.217803030303031,0.6187134502923977,0.5353658536585366,0.08334759663386104,0.08722958827634333,0.10243055555555555,-0.015200967279212219,0.11712058175715835,0.15629480929165473,-0.039174227534496384
2015,3455,3143,13,4,-9,0,0.8787878787878788,0.71875,0.16003787878787878,-3.22269667581157,5.369041539622814,-8.591738215434384,1.0,0.6,0.4,1.0,0.5296167257064559,0.4703832742935441,0.0,0.0,-0.0,3.4060606060606062,-4.331249999999997,7.737310606060603,13.4,5.0,8.4,12.0,-1.0,13.0,1.0,0.6666666666666666,0.33333333333333337,14.0,7.0,7.0,0.9444444444444444,0.7058823529411765,0.2385620915032679,13.424242424242424,7.34375,6.080492424242424,0.0,0.0,-0.0,1768.3092081194877,1776.613352921833,-8.304144802345263,0.48805165013701457,-0.48805165013701457,0.4745222929936306,0.48011363636363635,-0.005591343370005775,0.4168207024029575,0.41467750126968006,0.002143201133277428,0.2003456199320154,0.21336693898835393,-0.01302131905633852,0.2972947136984992,0.22637485578435831,0.07091985791414088,0.350177304964539,0.3209772535804549,0.029200051384084103,0.2356687898089172,0.29958677685950413,-0.06391798705058693,0.3111521873074553,0.2646013204672423,0.046550866840213034,100.8849389468087,96.6886841647836,4.1962547820251075,80.39384380078387,86.96640212565116,-6.572558324867288,20.491095146024833,9.722282039132438,10.768813106892395,63.61454545454545,71.71,-8.095454545454544,0.43524416135881105,0.44163223140495866,-0.006388070046147609,0.3733826247689464,0.3702386998476384,0.0031439249213079945,0.3064182194616977,0.3130252100840336,-0.006606990622335884,0.29936305732484075,0.32649253731343286,-0.02712947998859211,0.759009009009009,0.6310344827586207,0.1279745262503883,0.6514851485148515,0.6852207293666027,-0.03373558085175121,64.39393939393939,69.53125,-5.137310606060609,50.96969696969697,62.1875,-11.217803030303031,0.5353658536585366,0.6187134502923977,-0.08334759663386104,0.10243055555555555,0.08722958827634333,0.015200967279212219,0.15629480929165473,0.11712058175715835,0.039174227534496384
2015,3173,3235,7,10,3,1,0.8064516129032258,0.6,0.20645161290322578,3.345984659302879,3.897593137832699,-0.5516084785298201,0.8,0.4,0.4,0.6914095830726869,0.33500774752939355,0.3564018355432933,0.0,0.0,0.0,0.2258064516128968,-7.700000000000003,7.9258064516129,11.2,0.4,10.799999999999999,-1.0,-2.0,1.0,0.75,0.0,0.75,7.0,6.0,1.0,0.875,0.4375,0.4375,11.935483870967742,6.333333333333333,5.602150537634409,0.0,0.0,0.0,1818.6764136819743,1649.5587527416494,169.11766094032487,0.7258204552077305,0.27417954479226947,0.48837823560486,0.48048220436280137,0.007896031242058621,0.3998954521693675,0.4367784496976361,-0.03688299752826857,0.21806577431078808,0.18698392436874228,0.031081849942045797,0.2192710455906586,0.17435409732128704,0.044916948269371565,0.36801375752364573,0.3114311431143114,0.05658261440933432,0.35921817221341784,0.30597014925373134,0.0532480229596865,0.3355985363303711,0.24848818031885653,0.0871103560115146,104.11311053984576,103.9630619490207,0.15004859082506528,87.66412105533604,93.86392455222698,-6.199803496890937,16.448989484509724,10.099137396793722,6.349852087716002,72.80129032258066,67.07333333333334,5.727956989247318,0.43740095087163233,0.4052812858783008,0.03211966499333152,0.36016727652901204,0.388675096206707,-0.028507819677694946,0.3762183235867446,0.34025974025974026,0.035958583327004356,0.300990099009901,0.32287822878228783,-0.021888129772386855,0.7352941176470589,0.7711069418386491,-0.035812824191590265,0.6993769470404985,0.6769911504424779,0.022385796598020535,75.7741935483871,69.5,6.274193548387103,63.83870967741935,63.166666666666664,0.672043010752688,0.5362318840579711,0.6671388101983002,-0.13090692614032917,0.11505681818181818,0.0759592795614722,0.03909753862034597,0.09922568527738895,0.07727056585829767,0.021955119419091285
2015,3235,3173,10,7,-3,0,0.6,0.8064516129032258,-0.20645161290322578,3.897593137832699,3.345984659302879,0.5516084785298201,0.4,0.8,-0.4,0.33500774752939355,0.6914095830726869,-0.3564018355432933,0.0,0.0,-0.0,-7.700000000000003,0.2258064516128968,-7.9258064516129,0.4,11.2,-10.799999999999999,-2.0,-1.0,-1.0,0.0,0.75,-0.75,6.0,7.0,-1.0,0.4375,0.875,-0.4375,6.333333333333333,11.935483870967742,-5.602150537634409,0.0,0.0,-0.0,1649.5587527416494,1818.6764136819743,-169.11766094032487,0.27417954479226947,-0.27417954479226947,0.48048220436280137,0.48837823560486,-0.007896031242058621,0.4367784496976361,0.3998954521693675,0.03688299752826857,0.18698392436874228,0.21806577431078808,-0.031081849942045797,0.17435409732128704,0.2192710455906586,-0.044916948269371565,0.3114311431143114,0.36801375752364573,-0.05658261440933432,0.30597014925373134,0.35921817221341784,-0.0532480229596865,0.24848818031885653,0.3355985363303711,-0.0871103560115146,103.9630619490207,104.11311053984576,-0.15004859082506528,93.86392455222698,87.66412105533604,6.199803496890937,10.099137396793722,16.448989484509724,-6.349852087716002,67.07333333333334,72.80129032258066,-5.727956989247318,0.4052812858783008,0.43740095087163233,-0.03211966499333152,0.388675096206707,0.36016727652901204,0.028507819677694946,0.34025974025974026,0.3762183235867446,-0.035958583327004356,0.32287822878228783,0.300990099009901,0.021888129772386855,0.7711069418386491,0.7352941176470589,0.035812824191590265,0.6769911504424779,0.6993769470404985,-0.022385796598020535,69.5,75.7741935483871,-6.274193548387103,63.166666666666664,63.83870967741935,-0.672043010752688,0.6671388101983002,0.5362318840579711,0.13090692614032917,0.0759592795614722,0.11505681818181818,-0.03909753862034597,0.07727056585829767,0.09922568527738895,-0.021955119419091285
2015,3177,3278,9,8,-1,1,0.7878787878787878,0.71875,0.06912878787878785,1.3762515926607195,2.141594505405698,-0.7653429127449787,0.9,0.6,0.30000000000000004,0.9714945812391618,0.43234783508145486,0.5391467461577069,0.19999999999999996,-0.4,0.6,-1.7878787878787818,-2.3125,0.5246212121212182,20.2,-9.0,29.2,7.0,-1.0,8.0,1.0,0.3333333333333333,0.6666666666666667,9.0,5.0,4.0,0.875,0.5625,0.3125,16.90909090909091,4.59375,12.31534090909091,0.0,0.0,0.0,1808.4435908177304,1714.8646284808524,93.57896233687802,0.6315061851352877,0.36849381486471233,0.5048582995951417,0.47706641184902054,0.02779188774612118,0.4836436839456467,0.43923994697304464,0.04440373697260208,0.15739930283625864,0.20378855795729986,-0.04638925512104122,0.29419897990536475,0.17675244605280793,0.11744653385255682,0.34500991407799075,0.3449074074074074,0.00010250667058336882,0.2271255060728745,0.2957477305303392,-0.06862222445746471,0.27528938097634625,0.19133893062306673,0.08395045035327953,109.94917154220605,101.35471660523956,8.594454936966486,88.56695139187612,96.1248492159228,-7.557897824046677,21.38222015032993,5.229867389316766,16.152352761013162,78.9169696969697,74.95125,3.9657196969696997,0.4348178137651822,0.4271380793119924,0.007679734453189813,0.4423754403623553,0.38753866548828986,0.054836774874065464,0.3534218590398366,0.32006125574272587,0.033360603297110714,0.3286573146292585,0.3338088445078459,-0.005151529878587413,0.6595365418894831,0.7189014539579968,-0.05936491206851369,0.7020109689213894,0.7090069284064665,-0.006995959485077141,86.78787878787878,76.3125,10.475378787878782,69.87878787878788,71.71875,-1.8399621212121247,0.611731843575419,0.6342281879194631,-0.022496344344044128,0.06048387096774194,0.1235595390524968,-0.06307566808475486,0.15746942788668347,0.08837622302640397,0.0690932048602795
2015,3278,3177,8,9,1,0,0.71875,0.7878787878787878,-0.06912878787878785,2.141594505405698,1.3762515926607195,0.7653429127449787,0.6,0.9,-0.30000000000000004,0.43234783508145486,0.9714945812391618,-0.5391467461577069,-0.4,0.19999999999999996,-0.6,-2.3125,-1.7878787878787818,-0.5246212121212182,-9.0,20.2,-29.2,-1.0,7.0,-8.0,0.3333333333333333,1.0,-0.6666666666666667,5.0,9.0,-4.0,0.5625,0.875,-0.3125,4.59375,16.90909090909091,-12.31534090909091,0.0,0.0,-0.0,1714.8646284808524,1808.4435908177304,-93.57896233687802,0.36849381486471233,-0.36849381486471233,0.47706641184902054,0.5048582995951417,-0.02779188774612118,0.43923994697304464,0.4836436839456467,-0.04440373697260208,0.20378855795729986,0.15739930283625864,0.04638925512104122,0.17675244605280793,0.29419897990536475,-0.11744653385255682,0.3449074074074074,0.34500991407799075,-0.00010250667058336882,0.2957477305303392,0.2271255060728745,0.06862222445746471,0.19133893062306673,0.27528938097634625,-0.08395045035327953,101.35471660523956,109.94917154220605,-8.594454936966486,96.1248492159228,88.56695139187612,7.557897824046677,5.229867389316766,21.38222015032993,-16.152352761013162,74.95125,78.9169696969697,-3.9657196969696997,0.4271380793119924,0.4348178137651822,-0.007679734453189813,0.38753866548828986,0.4423754403623553,-0.054836774874065464,0.32006125574272587,0.3534218590398366,-0.033360603297110714,0.3338088445078459,0.3286573146292585,0.005151529878587413,0.7189014539579968,0.6595365418894831,0.05936491206851369,0.7090069284064665,0.7020109689213894,0.006995959485077141,76.3125,86.78787878787878,-10.475378787878782,71.71875,69.87878787878788,1.8399621212121247,0.6342281879194631,0.611731843575419,0.022496344344044128,0.1235595390524968,0.06048387096774194,0.06307566808475486,0.08837622302640397,0.15746942788668347,-0.0690932048602795
