Season,Team1ID,Team2ID,Team1Seed,Team2Seed,SeedDiff,Result,Team1WinPct,Team2WinPct,WinPctDiff,Team1SOS,Team2SOS,SOSDiff,Team1Last10,Team2Last10,Last10Diff,Team1ExpWinPct,Team2ExpWinPct,ExpWinPctDiff,Team1Momentum,Team2Momentum,MomentumDiff,Team1ScoringTrend,Team2ScoringTrend,ScoringTrendDiff,Team1RecentMargin,Team2RecentMargin,RecentMarginDiff,Team1Streak,Team2Streak,StreakDiff,Team1ConfWinPct,Team2ConfWinPct,ConfWinPctDiff,Team1ConfDepth,Team2ConfDepth,ConfDepthDiff,Team1LateWinPct,Team2LateWinPct,LateWinPctDiff,Team1ELO,Team2ELO,ELODiff,ELOWinProb,ELO_residual,Team1_eFG%,Team2_eFG%,eFG%_Diff,Team1_Def_eFG%,Team2_Def_eFG%,Def_eFG%_Diff,Team1_TOV%,Team2_TOV%,TOV%_Diff,Team1_Def_TOV%,Team2_Def_TOV%,Def_TOV%_Diff,Team1_ORB%,Team2_ORB%,ORB%_Diff,Team1_FTRate,Team2_FTRate,FTRate_Diff,Team1_Def_FTRate,Team2_Def_FTRate,Def_FTRate_Diff,Team1_OffEff,Team2_OffEff,OffEff_Diff,Team1_DefEff,Team2_DefEff,DefEff_Diff,Team1_NetEff,Team2_NetEff,NetEff_Diff,Team1_Pace,Team2_Pace,Pace_Diff,Team1_FG%,Team2_FG%,FG%_Diff,Team1_Def_FG%,Team2_Def_FG%,Def_FG%_Diff,Team1_3P%,Team2_3P%,3P%_Diff,Team1_Def_3P%,Team2_Def_3P%,Def_3P%_Diff,Team1_FT%,Team2_FT%,FT%_Diff,Team1_Def_FT%,Team2_Def_FT%,Def_FT%_Diff,Team1_PointsPerGame,Team2_PointsPerGame,PointsPerGame_Diff,Team1_PointsAllowedPerGame,Team2_PointsAllowedPerGame,PointsAllowedPerGame_Diff,Team1_AstRate,Team2_AstRate,AstRate_Diff,Team1_BlkRate,Team2_BlkRate,BlkRate_Diff,Team1_StlRate,Team2_StlRate,StlRate_Diff
2010,3124,3201,4,13,9,1,0.71875,0.8181818181818182,-0.09943181818181823,5.933532650311852,-0.15049696161399423,6.084029611925846,0.7,0.8,-0.10000000000000009,0.6220183598138525,0.49541661470234954,0.1266017451115029,0.20000000000000007,-0.4,0.6000000000000001,-11.151351351351352,0.48823529411765776,-11.63958664546901,5.6,12.4,-6.800000000000001,-1,-2,1,0.6,0.75,-0.15000000000000002,12.0,13.0,-1.0,0.6363636363636364,0.8888888888888888,-0.2525252525252525,1808.2427211181189,1762.3237918212994,45.91892929681944,0.574953873167621,0.42504612683237897,0.4788114953726254,0.4894887720974678,-0.010677276724842366,0.37451984635083224,0.4429460580912863,-0.06842621174045405,0.2351812950954425,0.2207450766407064,0.01443621845473611,0.21333008258921768,0.2755684630870268,-0.06223838049780914,0.34455128205128205,0.3603945371775417,-0.01584325512625967,0.42815392109108624,0.29001433349259437,0.13813958759849188,0.2095603926589842,0.2889004149377593,-0.0793400222787751,99.05775261058848,102.47697471766126,-3.419222107072784,79.50355042208881,85.3107158179598,-5.807165395870996,19.554202188499673,17.16625889970146,2.387943288798212,70.98378378378379,71.22294117647058,-0.23915739268679204,0.4578665367754506,0.4175824175824176,0.040284119193032986,0.33162612035851474,0.4071576763485477,-0.07553155599003297,0.27564102564102566,0.3524590163934426,-0.07681799075241696,0.2716216216216216,0.2987012987012987,-0.027079677079677067,0.7246871444823664,0.7084019769357496,0.016285167546616797,0.6761710794297352,0.6463195691202872,0.029851510309447993,70.35135135135135,72.91176470588235,-2.5604133545309935,56.4054054054054,60.8235294117647,-4.4181240063592995,0.5776595744680851,0.5663615560640732,0.0112980184040119,0.17280099812850905,0.059345156889495224,0.11345584123901382,0.09447475086093926,0.14314709085508728,-0.04867233999414802
2010,3201,3124,13,4,-9,0,0.8181818181818182,0.71875,0.09943181818181823,-0.15049696161399423,5.933532650311852,-6.084029611925846,0.8,0.7,0.10000000000000009,0.49541661470234954,0.6220183598138525,-0.1266017451115029,-0.4,0.20000000000000007,-0.6000000000000001,0.48823529411765776,-11.151351351351352,11.63958664546901,12.4,5.6,6.800000000000001,-2,-1,-1,0.75,0.6,0.15000000000000002,13.0,12.0,1.0,0.8888888888888888,0.6363636363636364,0.2525252525252525,1762.3237918212994,1808.2427211181189,-45.91892929681944,0.42504612683237897,-0.42504612683237897,0.4894887720974678,0.4788114953726254,0.010677276724842366,0.4429460580912863,0.37451984635083224,0.06842621174045405,0.2207450766407064,0.2351812950954425,-0.01443621845473611,0.2755684630870268,0.21333008258921768,0.06223838049780914,0.3603945371775417,0.34455128205128205,0.01584325512625967,0.29001433349259437,0.42815392109108624,-0.13813958759849188,0.2889004149377593,0.2095603926589842,0.0793400222787751,102.47697471766126,99.05775261058848,3.419222107072784,85.3107158179598,79.50355042208881,5.807165395870996,17.16625889970146,19.554202188499673,-2.387943288798212,71.22294117647058,70.98378378378379,0.23915739268679204,0.4175824175824176,0.4578665367754506,-0.040284119193032986,0.4071576763485477,0.33162612035851474,0.07553155599003297,0.3524590163934426,0.27564102564102566,0.07681799075241696,0.2987012987012987,0.2716216216216216,0.027079677079677067,0.7084019769357496,0.7246871444823664,-0.016285167546616797,0.6463195691202872,0.6761710794297352,-0.029851510309447993,72.91176470588235,70.35135135135135,2.5604133545309935,60.8235294117647,56.4054054054054,4.4181240063592995,0.5663615560640732,0.5776595744680851,-0.0112980184040119,0.059345156889495224,0.17280099812850905,-0.11345584123901382,0.14314709085508728,0.09447475086093926,0.04867233999414802
2010,3173,3395,8,9,1,1,0.7741935483870968,0.7333333333333333,0.04086021505376347,1.3609291862652935,0.6466793945868569,0.7142497916784366,0.7,0.6,0.09999999999999998,0.5266176782751156,0.3047124420837013,0.22190523619141433,-0.20000000000000007,-0.4,0.19999999999999996,-3.212121212121218,-6.696774193548379,3.4846529814271605,0.6,1.2,-0.6,-1,-3,2,0.5,0.3333333333333333,0.16666666666666669,7.0,12.0,-5.0,0.7058823529411765,0.625,0.08088235294117652,1752.9291051460352,1712.4765427505754,40.452562395459836,0.5661425569851136,0.4338574430148864,0.46432714617169374,0.4657393096342092,-0.0014121634625154367,0.41880597014925375,0.4154054054054054,0.0034005647438483666,0.23342300996993195,0.21670921080621144,0.01671379916372051,0.24424974783932915,0.2826013543536605,-0.038351606514331366,0.37777777777777777,0.3475760065735415,0.030201771204236283,0.308584686774942,0.2921174652241113,0.01646722155083069,0.2734328358208955,0.2745945945945946,-0.0011617587736991175,97.473888273461,99.0480748776856,-1.5741866042245931,84.30077329272393,83.35851269928727,0.9422605934366572,13.173114980737068,15.689562178398319,-2.5164471976612504,72.225,72.69354838709677,-0.4685483870967744,0.4193735498839907,0.4106130860381247,0.00876046384586604,0.3725373134328358,0.36648648648648646,0.006050826946349341,0.3144016227180527,0.3548922056384743,-0.04049058292042157,0.32563025210084034,0.2868462757527734,0.03878397634806696,0.6954887218045113,0.7530864197530864,-0.057597697948575166,0.6593886462882096,0.6673228346456693,-0.007934188357459737,70.39285714285714,72.09677419354838,-1.7039170506912455,60.892857142857146,60.516129032258064,0.37672811059908184,0.5504840940525588,0.5972396486825596,-0.046755554630000806,0.10091743119266056,0.09351927809680066,0.007398153095859894,0.10383086446611159,0.13463555089490428,-0.030804686428792694
2010,3395,3173,9,8,-1,0,0.7333333333333333,0.7741935483870968,-0.04086021505376347,0.6466793945868569,1.3609291862652935,-0.7142497916784366,0.6,0.7,-0.09999999999999998,0.3047124420837013,0.5266176782751156,-0.22190523619141433,-0.4,-0.20000000000000007,-0.19999999999999996,-6.696774193548379,-3.212121212121218,-3.4846529814271605,1.2,0.6,0.6,-3,-1,-2,0.3333333333333333,0.5,-0.16666666666666669,12.0,7.0,5.0,0.625,0.7058823529411765,-0.08088235294117652,1712.4765427505754,1752.9291051460352,-40.452562395459836,0.4338574430148864,-0.4338574430148864,0.4657393096342092,0.46432714617169374,0.0014121634625154367,0.4154054054054054,0.41880597014925375,-0.0034005647438483666,0.21670921080621144,0.23342300996993195,-0.01671379916372051,0.2826013543536605,0.24424974783932915,0.038351606514331366,0.3475760065735415,0.37777777777777777,-0.030201771204236283,0.2921174652241113,0.308584686774942,-0.01646722155083069,0.2745945945945946,0.2734328358208955,0.0011617587736991175,99.0480748776856,97.473888273461,1.5741866042245931,83.35851269928727,84.30077329272393,-0.9422605934366572,15.689562178398319,13.173114980737068,2.5164471976612504,72.69354838709677,72.225,0.4685483870967744,0.4106130860381247,0.4193735498839907,-0.00876046384586604,0.36648648648648646,0.3725373134328358,-0.006050826946349341,0.3548922056384743,0.3144016227180527,0.04049058292042157,0.2868462757527734,0.32563025210084034,-0.03878397634806696,0.7530864197530864,0.6954887218045113,0.057597697948575166,0.6673228346456693,0.6593886462882096,0.007934188357459737,72.09677419354838,70.39285714285714,1.7039170506912455,60.516129032258064,60.892857142857146,-0.37672811059908184,0.5972396486825596,0.5504840940525588,0.046755554630000806,0.09351927809680066,0.10091743119266056,-0.007398153095859894,0.13463555089490428,0.10383086446611159,0.030804686428792694
2010,3181,3214,2,15,13,1,0.84375,0.6451612903225806,0.19858870967741937,6.684935409145858,-3.254651953839969,9.939587362985828,0.8,0.8,0.0,0.6775393342888558,0.6775393342888558,0.0,0.0,0.0,0.0,-7.272222222222226,-7.756250000000001,0.4840277777777757,11.6,6.4,5.199999999999999,-1,-1,0,0.75,1.0,-0.25,7.0,13.0,-6.0,0.8,0.8421052631578947,-0.042105263157894646,1921.909982149543,1589.6638089593498,332.2461731901933,0.898965803700404,0.10103419629959598,0.4509458864936208,0.40693921463152233,0.044006671862098445,0.39974025974025973,0.4122186495176849,-0.012478389777425158,0.245,0.22571460682575956,0.01928539317424044,0.3167347317616484,0.31570380902491957,0.0010309227367288343,0.4414035087719298,0.3594361785434612,0.08196733022846858,0.31896172459304883,0.30984400215169444,0.009117722441354392,0.32675324675324674,0.43858520900321546,-0.11183196224996872,97.57692307692308,90.00487019068669,7.572052886236392,75.79976486603552,80.7266332410387,-4.926868375003181,21.777158210887563,9.27823694964799,12.498921261239573,72.02444444444444,68.92774193548388,3.0967025089605613,0.41663000439947206,0.3663259817105971,0.05030402268887496,0.3511688311688312,0.3832797427652733,-0.03211091159644214,0.3046875,0.3032128514056225,0.0014746485943775145,0.3169491525423729,0.2786377708978328,0.038311381644540066,0.6717241379310345,0.7100694444444444,-0.03834530651340995,0.6693163751987281,0.6510263929618768,0.0182899822368513,70.47222222222223,62.0,8.472222222222229,54.44444444444444,55.67741935483871,-1.2329749103942689,0.5227032734952481,0.5168869309838473,0.0058163425114008405,0.1393258426966292,0.05762987012987013,0.08169597256675908,0.18563207722294411,0.14452218813140763,0.04110988909153648
2010,3214,3181,15,2,-13,0,0.6451612903225806,0.84375,-0.19858870967741937,-3.254651953839969,6.684935409145858,-9.939587362985828,0.8,0.8,-0.0,0.6775393342888558,0.6775393342888558,-0.0,0.0,0.0,-0.0,-7.756250000000001,-7.272222222222226,-0.4840277777777757,6.4,11.6,-5.199999999999999,-1,-1,0,1.0,0.75,0.25,13.0,7.0,6.0,0.8421052631578947,0.8,0.042105263157894646,1589.6638089593498,1921.909982149543,-332.2461731901933,0.10103419629959598,-0.10103419629959598,0.40693921463152233,0.4509458864936208,-0.044006671862098445,0.4122186495176849,0.39974025974025973,0.012478389777425158,0.22571460682575956,0.245,-0.01928539317424044,0.31570380902491957,0.3167347317616484,-0.0010309227367288343,0.3594361785434612,0.4414035087719298,-0.08196733022846858,0.30984400215169444,0.31896172459304883,-0.009117722441354392,0.43858520900321546,0.32675324675324674,0.11183196224996872,90.00487019068669,97.57692307692308,-7.572052886236392,80.7266332410387,75.79976486603552,4.926868375003181,9.27823694964799,21.777158210887563,-12.498921261239573,68.92774193548388,72.02444444444444,-3.0967025089605613,0.3663259817105971,0.41663000439947206,-0.05030402268887496,0.3832797427652733,0.3511688311688312,0.03211091159644214,0.3032128514056225,0.3046875,-0.0014746485943775145,0.2786377708978328,0.3169491525423729,-0.038311381644540066,0.7100694444444444,0.6717241379310345,0.03834530651340995,0.6510263929618768,0.6693163751987281,-0.0182899822368513,62.0,70.47222222222223,-8.472222222222229,55.67741935483871,54.44444444444444,1.2329749103942689,0.5168869309838473,0.5227032734952481,-0.0058163425114008405,0.05762987012987013,0.1393258426966292,-0.08169597256675908,0.14452218813140763,0.18563207722294411,-0.04110988909153648
2010,3199,3256,3,14,11,1,0.8387096774193549,0.7419354838709677,0.09677419354838712,3.786688406548611,-1.229020916956515,5.015709323505126,0.8,0.7,0.10000000000000009,0.6285589912194917,0.6000535724586534,0.02850541876083823,-0.4,-0.20000000000000007,-0.19999999999999996,-8.771428571428572,-2.643749999999997,-6.127678571428575,-5.8,-0.2,-5.6,-1,-1,0,0.5,0.8,-0.30000000000000004,5.0,13.0,-8.0,0.8333333333333334,0.7368421052631579,0.09649122807017552,1873.3887534323317,1691.1360328974386,182.25272053489311,0.7683480605006754,0.2316519394993246,0.49082796232027764,0.4625,0.028327962320277622,0.40888998035363455,0.4109321620302587,-0.002042181676624122,0.25841665459112206,0.2275720644870876,0.030844590104034453,0.2586234765460835,0.2306776465919238,0.027945829954159673,0.40345110928512734,0.376984126984127,0.026466982301000364,0.3564700049578582,0.373,-0.01652999504214181,0.29764243614931235,0.2850170815031723,0.012625354646140063,100.5892865768246,98.48952168186594,2.0997648949586676,84.45672905958038,85.53262559116314,-1.0758965315827567,16.132557517244223,12.956896090702799,3.1756614265414242,72.92647058823529,75.284375,-2.357904411764707,0.4407535944471988,0.4315,0.00925359444719881,0.3654223968565815,0.3738408979990239,-0.008418501142442414,0.36996336996337,0.3054187192118227,0.0645446507515473,0.28874388254486133,0.2743682310469314,0.014375651497929909,0.721835883171071,0.6876675603217158,0.034168322849355115,0.7013201320132013,0.6592465753424658,0.042073556670735535,73.5,73.84375,-0.34375,61.470588235294116,64.65625,-3.185661764705884,0.5849268841394826,0.5365005793742758,0.04842630476520682,0.09838369641602249,0.0802675585284281,0.01811613788759439,0.11597646526363431,0.09301518007738863,0.022961285186245683
2010,3256,3199,14,3,-11,0,0.7419354838709677,0.8387096774193549,-0.09677419354838712,-1.229020916956515,3.786688406548611,-5.015709323505126,0.7,0.8,-0.10000000000000009,0.6000535724586534,0.6285589912194917,-0.02850541876083823,-0.20000000000000007,-0.4,0.19999999999999996,-2.643749999999997,-8.771428571428572,6.127678571428575,-0.2,-5.8,5.6,-1,-1,0,0.8,0.5,0.30000000000000004,13.0,5.0,8.0,0.7368421052631579,0.8333333333333334,-0.09649122807017552,1691.1360328974386,1873.3887534323317,-182.25272053489311,0.2316519394993246,-0.2316519394993246,0.4625,0.49082796232027764,-0.028327962320277622,0.4109321620302587,0.40888998035363455,0.002042181676624122,0.2275720644870876,0.25841665459112206,-0.030844590104034453,0.2306776465919238,0.2586234765460835,-0.027945829954159673,0.376984126984127,0.40345110928512734,-0.026466982301000364,0.373,0.3564700049578582,0.01652999504214181,0.2850170815031723,0.29764243614931235,-0.012625354646140063,98.48952168186594,100.5892865768246,-2.0997648949586676,85.53262559116314,84.45672905958038,1.0758965315827567,12.956896090702799,16.132557517244223,-3.1756614265414242,75.284375,72.92647058823529,2.357904411764707,0.4315,0.4407535944471988,-0.00925359444719881,0.3738408979990239,0.3654223968565815,0.008418501142442414,0.3054187192118227,0.36996336996337,-0.0645446507515473,0.2743682310469314,0.28874388254486133,-0.014375651497929909,0.6876675603217158,0.721835883171071,-0.034168322849355115,0.6592465753424658,0.7013201320132013,-0.042073556670735535,73.84375,73.5,0.34375,64.65625,61.470588235294116,3.185661764705884,0.5365005793742758,0.5849268841394826,-0.04842630476520682,0.0802675585284281,0.09838369641602249,-0.01811613788759439,0.09301518007738863,0.11597646526363431,-0.022961285186245683
2010,3207,3265,5,12,7,1,0.8,0.7878787878787878,0.0121212121212122,2.6044018876271533,0.2571632064766097,2.3472386811505435,0.6,0.8,-0.20000000000000007,0.46300216522874427,0.6285589912194917,-0.1655568259907474,-0.4,-0.4,0.0,-9.950000000000003,-8.211764705882345,-1.7382352941176578,-0.6,7.0,-7.6,-1,-1,0,0.5,0.75,-0.25,7.0,7.0,0.0,0.7222222222222222,0.7894736842105263,-0.06725146198830412,1814.7968773526136,1735.2430527092724,79.55382464334116,0.6279354138683506,0.3720645861316494,0.43756423432682423,0.47233930453108536,-0.03477507020426113,0.4492984693877551,0.40312965722801786,0.04616881215973723,0.23079429440301208,0.2008049852595901,0.02998930914342199,0.3466962417947053,0.23246581385090428,0.11423042794380103,0.40667196187450355,0.31212381771281167,0.09454814416169188,0.3103802672147996,0.3303477344573235,-0.019967467242523906,0.38711734693877553,0.24838549428713363,0.1387318526516419,96.6620809499674,101.15275301428142,-4.490672064314012,83.04479549880979,87.03131892368769,-3.986523424877902,13.617285451157613,14.121434090593723,-0.5041486394361101,69.185,66.66,2.5250000000000057,0.3859198355601233,0.41412012644889357,-0.02820029088877024,0.3960459183673469,0.3492300049677099,0.04681591339963703,0.3116279069767442,0.3379204892966361,-0.0262925823198919,0.280672268907563,0.29726027397260274,-0.016588005065039713,0.7168874172185431,0.79585326953748,-0.07896585231893694,0.71334431630972,0.7,0.013344316309719995,66.75,67.41176470588235,-0.6617647058823479,57.5625,58.029411764705884,-0.466911764705884,0.6671105193075899,0.6183206106870229,0.04878990862056698,0.09044193216855087,0.11847233047544817,-0.028030398306897297,0.18664791170742265,0.11601235112483459,0.07063556058258806
2010,3265,3207,12,5,-7,0,0.7878787878787878,0.8,-0.0121212121212122,0.2571632064766097,2.6044018876271533,-2.3472386811505435,0.8,0.6,0.20000000000000007,0.6285589912194917,0.46300216522874427,0.1655568259907474,-0.4,-0.4,-0.0,-8.211764705882345,-9.950000000000003,1.7382352941176578,7.0,-0.6,7.6,-1,-1,0,0.75,0.5,0.25,7.0,7.0,0.0,0.7894736842105263,0.7222222222222222,0.06725146198830412,1735.2430527092724,1814.7968773526136,-79.55382464334116,0.3720645861316494,-0.3720645861316494,0.47233930453108536,0.43756423432682423,0.03477507020426113,0.40312965722801786,0.4492984693877551,-0.04616881215973723,0.2008049852595901,0.23079429440301208,-0.02998930914342199,0.23246581385090428,0.3466962417947053,-0.11423042794380103,0.31212381771281167,0.40667196187450355,-0.09454814416169188,0.3303477344573235,0.3103802672147996,0.019967467242523906,0.24838549428713363,0.38711734693877553,-0.1387318526516419,101.15275301428142,96.6620809499674,4.490672064314012,87.03131892368769,83.04479549880979,3.986523424877902,14.121434090593723,13.617285451157613,0.5041486394361101,66.66,69.185,-2.5250000000000057,0.41412012644889357,0.3859198355601233,0.02820029088877024,0.3492300049677099,0.3960459183673469,-0.04681591339963703,0.3379204892966361,0.3116279069767442,0.0262925823198919,0.29726027397260274,0.280672268907563,0.016588005065039713,0.79585326953748,0.7168874172185431,0.07896585231893694,0.7,0.71334431630972,-0.013344316309719995,67.41176470588235,66.75,0.6617647058823479,58.029411764705884,57.5625,0.466911764705884,0.6183206106870229,0.6671105193075899,-0.04878990862056698,0.11847233047544817,0.09044193216855087,0.028030398306897297,0.11601235112483459,0.18664791170742265,-0.07063556058258806
