ID,Pred
2024_3104_3112,0.6958455836313824
2024_3104_3120,0.6772040038018119
2024_3104_3124,0.3813240397719758
2024_3104_3151,0.8266296878642939
2024_3104_3160,0.4163067875624701
2024_3104_3162,0.7513353619284475
2024_3104_3163,0.24959818550925353
2024_3104_3166,0.5183945530645813
2024_3104_3179,0.7268710819384893
2024_3104_3180,0.885420810869495
2024_3104_3181,0.45538203774365155
2024_3104_3186,0.7818610147387226
2024_3104_3193,0.763768535603343
2024_3104_3195,0.7547204138511181
2024_3104_3199,0.6078005718001226
2024_3104_3211,0.32353441772811176
2024_3104_3221,0.8893764439539881
2024_3104_3231,0.3731429554679304
2024_3104_3234,0.15646928310200253
2024_3104_3235,0.507710018333898
2024_3104_3238,0.8457387735816847
2024_3104_3242,0.5861656522710226
2024_3104_3243,0.40392660552807036
2024_3104_3245,0.8643751984208023
2024_3104_3257,0.44151317951121566
2024_3104_3261,0.24935734934947154
2024_3104_3263,0.8668383635037874
2024_3104_3266,0.6706535539922167
2024_3104_3267,0.7726203407774352
2024_3104_3268,0.6772540948384269
2024_3104_3276,0.6338855882746813
2024_3104_3277,0.5546905512542624
2024_3104_3279,0.5289039350719964
2024_3104_3292,0.6350521982788786
2024_3104_3301,0.3345113307433033
2024_3104_3304,0.44004172431068234
2024_3104_3313,0.8602011819613099
2024_3104_3314,0.5937769227297497
2024_3104_3323,0.2487224003319311
2024_3104_3326,0.3158158401583756
2024_3104_3328,0.41987333858651793
2024_3104_3333,0.33839153764686947
2024_3104_3339,0.800081773239383
2024_3104_3342,0.9005516386120693
2024_3104_3343,0.6400297646620738
2024_3104_3349,0.8400146743709149
2024_3104_3350,0.6830909997812645
2024_3104_3355,0.7531149064417334
2024_3104_3357,0.8787799478445052
2024_3104_3376,0.14965541284705586
2024_3104_3390,0.2362849528557167
2024_3104_3393,0.5245892529223426
2024_3104_3394,0.8978023916441454
2024_3104_3397,0.4468349157799289
2024_3104_3400,0.14999267066658326
2024_3104_3401,0.6404781315898224
2024_3104_3404,0.886172021563121
2024_3104_3414,0.7971325608852546
2024_3104_3417,0.25661883856808454
2024_3104_3424,0.5737596421088524
2024_3104_3425,0.1827773254304838
2024_3104_3428,0.37096385757746236
2024_3104_3435,0.7742984215710993
2024_3104_3439,0.37194681377522903
2024_3104_3452,0.493771530141892
2024_3104_3453,0.6695620840900424
2024_3104_3465,0.8707953983495662
2024_3112_3120,0.563965305910402
2024_3112_3124,0.3015646571858095
2024_3112_3151,0.7121454726592851
2024_3112_3160,0.3223897129342619
2024_3112_3162,0.5875251418901846
2024_3112_3163,0.15096375442797147
2024_3112_3166,0.40783578623416317
2024_3112_3179,0.5729401546240822
2024_3112_3180,0.7827880497798498
2024_3112_3181,0.35702248026332284
2024_3112_3186,0.635400665486976
2024_3112_3193,0.6470572456798543
2024_3112_3195,0.6064578676370339
2024_3112_3199,0.4848287411166826
2024_3112_3211,0.23446495995324868
2024_3112_3221,0.7900238066263665
2024_3112_3231,0.25614720297139065
2024_3112_3234,0.0944752411828031
2024_3112_3235,0.39242475057924664
2024_3112_3238,0.7188733031709993
2024_3112_3242,0.4865451479650327
2024_3112_3243,0.26707919323190843
