Season,Team1ID,Team2ID,Team1Seed,Team2Seed,SeedDiff,Result,Team1WinPct,Team2WinPct,WinPctDiff,Team1SOS,Team2SOS,SOSDiff,Team1Last10,Team2Last10,Last10Diff,Team1ExpWinPct,Team2ExpWinPct,ExpWinPctDiff,Team1Momentum,Team2Momentum,MomentumDiff,Team1ScoringTrend,Team2ScoringTrend,ScoringTrendDiff,Team1RecentMargin,Team2RecentMargin,RecentMarginDiff,Team1Streak,Team2Streak,StreakDiff,Team1ConfWinPct,Team2ConfWinPct,ConfWinPctDiff,Team1ConfDepth,Team2ConfDepth,ConfDepthDiff,Team1LateWinPct,Team2LateWinPct,LateWinPctDiff,Team1_AvgMOV,Team2_AvgMOV,AvgMOV_Diff,Team1_ConfChamp,Team2_ConfChamp,ConfChamp_Diff,Team1ELO,Team2ELO,ELODiff,ELOWinProb,ELO_residual,Team1_eFG%,Team2_eFG%,eFG%_Diff,Team1_Def_eFG%,Team2_Def_eFG%,Def_eFG%_Diff,Team1_TOV%,Team2_TOV%,TOV%_Diff,Team1_Def_TOV%,Team2_Def_TOV%,Def_TOV%_Diff,Team1_ORB%,Team2_ORB%,ORB%_Diff,Team1_FTRate,Team2_FTRate,FTRate_Diff,Team1_Def_FTRate,Team2_Def_FTRate,Def_FTRate_Diff,Team1_OffEff,Team2_OffEff,OffEff_Diff,Team1_DefEff,Team2_DefEff,DefEff_Diff,Team1_NetEff,Team2_NetEff,NetEff_Diff,Team1_Pace,Team2_Pace,Pace_Diff,Team1_FG%,Team2_FG%,FG%_Diff,Team1_Def_FG%,Team2_Def_FG%,Def_FG%_Diff,Team1_3P%,Team2_3P%,3P%_Diff,Team1_Def_3P%,Team2_Def_3P%,Def_3P%_Diff,Team1_FT%,Team2_FT%,FT%_Diff,Team1_Def_FT%,Team2_Def_FT%,Def_FT%_Diff,Team1_PointsPerGame,Team2_PointsPerGame,PointsPerGame_Diff,Team1_PointsAllowedPerGame,Team2_PointsAllowedPerGame,PointsAllowedPerGame_Diff,Team1_AstRate,Team2_AstRate,AstRate_Diff,Team1_BlkRate,Team2_BlkRate,BlkRate_Diff,Team1_StlRate,Team2_StlRate,StlRate_Diff
2017,3113,3277,8,9,1,1,0.6129032258064516,0.65625,-0.043346774193548376,6.863328281069399,4.550574348854709,2.31275393221469,0.5,0.7,-0.19999999999999996,0.3690004090481507,0.4556340980974415,-0.08663368904929081,-0.19999999999999996,-0.20000000000000007,1.1102230246251565e-16,0.5806451612903203,7.75,-7.16935483870968,2.0,-0.5,2.5,-2.0,-2.0,0.0,0.4,0.5714285714285714,-0.17142857142857137,5.0,6.0,-1.0,0.4444444444444444,0.5789473684210527,-0.13450292397660824,6.161290322580645,7.03125,-0.869959677419355,0.0,0.0,0.0,1727.2089167883369,1727.7281390176167,-0.519222229279876,0.4992527797030878,0.5007472202969122,0.44868119266055045,0.5020283975659229,-0.053347204905372425,0.4485868911605532,0.43217255717255715,0.016414333987996077,0.2320151327067447,0.21932836589637056,0.012686766810374145,0.23849717336683418,0.19448221262241194,0.04401496074442224,0.4009009009009009,0.32642487046632124,0.07447603043457968,0.3388761467889908,0.2591277890466531,0.07974835774233768,0.2429344558027661,0.3497920997920998,-0.1068576439893337,96.84538235699789,101.29450949421418,-4.449127137216294,87.10544912060301,91.86272653735608,-4.75727741675307,9.739933236394876,9.4317829568581,0.30815027953677543,65.60967741935484,72.718125,-7.108447580645162,0.41743119266055045,0.4396551724137931,-0.02222397975324264,0.4143114852675887,0.3892931392931393,0.025018345974449407,0.30532212885154064,0.36283185840707965,-0.05750972955553901,0.28217821782178215,0.29411764705882354,-0.011939429237041388,0.6785109983079526,0.7436399217221135,-0.06512892341416088,0.7004950495049505,0.7013372956909361,-0.0008422461859856067,63.41935483870968,73.75,-10.33064516129032,57.25806451612903,66.71875,-9.460685483870968,0.5961538461538461,0.6632064590542099,-0.0670526129003638,0.08101667990468626,0.08290535583272193,-0.0018886759280356685,0.1197393216080402,0.09164759134640209,0.02809173026163811
2017,3277,3113,9,8,-1,0,0.65625,0.6129032258064516,0.043346774193548376,4.550574348854709,6.863328281069399,-2.31275393221469,0.7,0.5,0.19999999999999996,0.4556340980974415,0.3690004090481507,0.08663368904929081,-0.20000000000000007,-0.19999999999999996,-1.1102230246251565e-16,7.75,0.5806451612903203,7.16935483870968,-0.5,2.0,-2.5,-2.0,-2.0,-0.0,0.5714285714285714,0.4,0.17142857142857137,6.0,5.0,1.0,0.5789473684210527,0.4444444444444444,0.13450292397660824,7.03125,6.161290322580645,0.869959677419355,0.0,0.0,-0.0,1727.7281390176167,1727.2089167883369,0.519222229279876,0.5007472202969122,-0.5007472202969122,0.5020283975659229,0.44868119266055045,0.053347204905372425,0.43217255717255715,0.4485868911605532,-0.016414333987996077,0.21932836589637056,0.2320151327067447,-0.012686766810374145,0.19448221262241194,0.23849717336683418,-0.04401496074442224,0.32642487046632124,0.4009009009009009,-0.07447603043457968,0.2591277890466531,0.3388761467889908,-0.07974835774233768,0.3497920997920998,0.2429344558027661,0.1068576439893337,101.29450949421418,96.84538235699789,4.449127137216294,91.86272653735608,87.10544912060301,4.75727741675307,9.4317829568581,9.739933236394876,-0.30815027953677543,72.718125,65.60967741935484,7.108447580645162,0.4396551724137931,0.41743119266055045,0.02222397975324264,0.3892931392931393,0.4143114852675887,-0.025018345974449407,0.36283185840707965,0.30532212885154064,0.05750972955553901,0.29411764705882354,0.28217821782178215,0.011939429237041388,0.7436399217221135,0.6785109983079526,0.06512892341416088,0.7013372956909361,0.7004950495049505,0.0008422461859856067,73.75,63.41935483870968,10.33064516129032,66.71875,57.25806451612903,9.460685483870968,0.6632064590542099,0.5961538461538461,0.0670526129003638,0.08290535583272193,0.08101667990468626,0.0018886759280356685,0.09164759134640209,0.1197393216080402,-0.02809173026163811
2017,3166,3405,7,10,3,1,0.7666666666666667,0.75,0.01666666666666672,1.755281489891462,0.9081931399339802,0.8470883499574817,0.8,1.0,-0.19999999999999996,0.49541661470234954,1.0,-0.5045833852976505,-0.4,0.0,-0.4,-1.2999999999999972,6.6875,-7.987499999999997,4.666666666666667,9.0,-4.333333333333333,-2.0,12.0,-14.0,0.6,1.0,-0.4,8.0,13.0,-5.0,0.8235294117647058,0.782608695652174,0.040920716112531896,8.066666666666666,8.28125,-0.21458333333333357,0.0,1.0,-1.0,1728.4122996229569,1700.961155492504,27.451144130452803,0.5394233700988831,0.4605766299011169,0.48066935949221,0.4529979674796748,0.027671392012535212,0.4208211143695015,0.41070482246952833,0.010116291899973151,0.18169788273615636,0.21749373180540832,-0.035795849069251956,0.16942498811958925,0.25315926018913715,-0.0837342720695479,0.29245283018867924,0.3354683746997598,-0.04301554451108058,0.2423542989036353,0.3592479674796748,-0.1168936685760395,0.26920821114369503,0.34181240063593005,-0.07260418949223502,100.72271986970684,94.65394517643496,6.068774693271877,89.72292815967272,83.06134404552681,6.66158411414591,10.999791710034117,11.59260113090815,-0.5928094208740333,65.01266666666668,74.4825,-9.469833333333327,0.41315637622619733,0.41260162601626016,0.0005547502099371715,0.3824046920821114,0.3688394276629571,0.013565264419154344,0.3416058394160584,0.29174311926605506,0.049862720150003315,0.2891832229580574,0.2607260726072607,0.028457150350796656,0.7452380952380953,0.6605374823196606,0.08470061291843467,0.6579520697167756,0.6744186046511628,-0.01646653493438721,65.96666666666667,70.3125,-4.345833333333331,57.9,62.03125,-4.131250000000001,0.6801675977653632,0.6330049261083743,0.04716267165698884,0.11501597444089456,0.06479313036690086,0.0502228440739937,0.07283208330750635,0.1200937316930287,-0.047261648385522353
2017,3405,3166,10,7,-3,0,0.75,0.7666666666666667,-0.01666666666666672,0.9081931399339802,1.755281489891462,-0.8470883499574817,1.0,0.8,0.19999999999999996,1.0,0.49541661470234954,0.5045833852976505,0.0,-0.4,0.4,6.6875,-1.2999999999999972,7.987499999999997,9.0,4.666666666666667,4.333333333333333,12.0,-2.0,14.0,1.0,0.6,0.4,13.0,8.0,5.0,0.782608695652174,0.8235294117647058,-0.040920716112531896,8.28125,8.066666666666666,0.21458333333333357,1.0,0.0,1.0,1700.961155492504,1728.4122996229569,-27.451144130452803,0.4605766299011169,-0.4605766299011169,0.4529979674796748,0.48066935949221,-0.027671392012535212,0.41070482246952833,0.4208211143695015,-0.010116291899973151,0.21749373180540832,0.18169788273615636,0.035795849069251956,0.25315926018913715,0.16942498811958925,0.0837342720695479,0.3354683746997598,0.29245283018867924,0.04301554451108058,0.3592479674796748,0.2423542989036353,0.1168936685760395,0.34181240063593005,0.26920821114369503,0.07260418949223502,94.65394517643496,100.72271986970684,-6.068774693271877,83.06134404552681,89.72292815967272,-6.66158411414591,11.59260113090815,10.999791710034117,0.5928094208740333,74.4825,65.01266666666668,9.469833333333327,0.41260162601626016,0.41315637622619733,-0.0005547502099371715,0.3688394276629571,0.3824046920821114,-0.013565264419154344,0.29174311926605506,0.3416058394160584,-0.049862720150003315,0.2607260726072607,0.2891832229580574,-0.028457150350796656,0.6605374823196606,0.7452380952380953,-0.08470061291843467,0.6744186046511628,0.6579520697167756,0.01646653493438721,70.3125,65.96666666666667,4.345833333333331,62.03125,57.9,4.131250000000001,0.6330049261083743,0.6801675977653632,-0.04716267165698884,0.06479313036690086,0.11501597444089456,-0.0502228440739937,0.1200937316930287,0.07283208330750635,0.047261648385522353
2017,3177,3320,7,10,3,1,0.7878787878787878,0.7419354838709677,0.045943304007820096,4.062486094577244,-1.5031237957629746,5.565609890340218,0.7,0.7,0.0,0.4749915896391914,0.4749915896391914,0.0,-0.20000000000000007,-0.20000000000000007,0.0,-12.25757575757575,8.75806451612904,-21.01564027370479,5.0,9.5,-4.5,-2.0,-2.0,0.0,0.7142857142857143,0.75,-0.0357142857142857,9.0,14.0,-5.0,0.7894736842105263,0.75,0.03947368421052633,13.727272727272727,9.387096774193548,4.340175953079179,0.0,0.0,0.0,1810.999982909372,1672.1509224667625,138.84906044260947,0.6898203256631973,0.3101796743368027,0.5012964563526361,0.4492146596858639,0.05208179666677221,0.45361083249749246,0.4351168511685117,0.01849398132898078,0.18200957860563788,0.18000154012012934,0.00200803848550854,0.2403538007947699,0.2622360890454224,-0.0218822882506525,0.3650329188002926,0.3454398708635997,0.01959304793669292,0.21694036300777875,0.2638743455497382,-0.04693398254195946,0.2773319959879639,0.3001230012300123,-0.022791005242048412,107.07627527241168,99.57839211458493,7.497883157826749,88.61043455967183,85.08316903700018,3.527265522671655,18.465840712739848,14.495223077584754,3.9706176351550937,75.53333333333335,67.2174193548387,8.315913978494649,0.4351771823681936,0.3869109947643979,0.048266187603795696,0.4062186559679037,0.3979089790897909,0.008309676878112793,0.32762312633832974,0.2967581047381546,0.030865021600175124,0.34177215189873417,0.28672985781990523,0.055042294078828935,0.6872509960159362,0.7003968253968254,-0.013145829380889151,0.72875226039783,0.7438524590163934,-0.015100198618563376,80.75757575757575,66.74193548387096,14.01564027370479,67.03030303030303,57.354838709677416,9.675464320625615,0.6405163853028798,0.6075778078484438,0.03293857745443596,0.08535739070090215,0.0872093023255814,-0.0018519116246792505,0.11256569670555057,0.12059031832015774,-0.008024621614607166
2017,3320,3177,10,7,-3,0,0.7419354838709677,0.7878787878787878,-0.045943304007820096,-1.5031237957629746,4.062486094577244,-5.565609890340218,0.7,0.7,-0.0,0.4749915896391914,0.4749915896391914,-0.0,-0.20000000000000007,-0.20000000000000007,-0.0,8.75806451612904,-12.25757575757575,21.01564027370479,9.5,5.0,4.5,-2.0,-2.0,-0.0,0.75,0.7142857142857143,0.0357142857142857,14.0,9.0,5.0,0.75,0.7894736842105263,-0.03947368421052633,9.387096774193548,13.727272727272727,-4.340175953079179,0.0,0.0,-0.0,1672.1509224667625,1810.999982909372,-138.84906044260947,0.3101796743368027,-0.3101796743368027,0.4492146596858639,0.5012964563526361,-0.05208179666677221,0.4351168511685117,0.45361083249749246,-0.01849398132898078,0.18000154012012934,0.18200957860563788,-0.00200803848550854,0.2622360890454224,0.2403538007947699,0.0218822882506525,0.3454398708635997,0.3650329188002926,-0.01959304793669292,0.2638743455497382,0.21694036300777875,0.04693398254195946,0.3001230012300123,0.2773319959879639,0.022791005242048412,99.57839211458493,107.07627527241168,-7.497883157826749,85.08316903700018,88.61043455967183,-3.527265522671655,14.495223077584754,18.465840712739848,-3.9706176351550937,67.2174193548387,75.53333333333335,-8.315913978494649,0.3869109947643979,0.4351771823681936,-0.048266187603795696,0.3979089790897909,0.4062186559679037,-0.008309676878112793,0.2967581047381546,0.32762312633832974,-0.030865021600175124,0.28672985781990523,0.34177215189873417,-0.055042294078828935,0.7003968253968254,0.6872509960159362,0.013145829380889151,0.7438524590163934,0.72875226039783,0.015100198618563376,66.74193548387096,80.75757575757575,-14.01564027370479,57.354838709677416,67.03030303030303,-9.675464320625615,0.6075778078484438,0.6405163853028798,-0.03293857745443596,0.0872093023255814,0.08535739070090215,0.0018519116246792505,0.12059031832015774,0.11256569670555057,0.008024621614607166
2017,3199,3442,3,14,11,1,0.8064516129032258,0.8,0.006451612903225712,6.566796888219885,-2.9143063848921003,9.481103273111986,0.5,1.0,-0.5,0.24919146760869793,1.0,-0.7508085323913021,-0.19999999999999996,0.0,-0.19999999999999996,-11.177419354838705,2.4000000000000057,-13.57741935483871,11.0,5.0,6.0,-3.0,14.0,-17.0,0.0,1.0,-1.0,5.0,9.0,-4.0,0.6666666666666666,0.8888888888888888,-0.2222222222222222,21.806451612903224,9.8,12.006451612903223,0.0,1.0,-1.0,1827.0585804153507,1656.075537377986,170.98304303736472,0.7279521830839296,0.2720478169160704,0.506811301715439,0.4927423535510627,0.01406894816437626,0.4286966686148451,0.4656675749318801,-0.03697090631703498,0.19928507596067918,0.1738386486092908,0.025446427351388384,0.27797768981648074,0.2542464567781023,0.02373123303837843,0.422360248447205,0.31475128644939965,0.10760896199780534,0.32795156407669024,0.2986003110419907,0.029351253034699543,0.2805376972530684,0.246866485013624,0.03367121223944439,110.36639857015192,106.62407164700743,3.742326923144489,80.69449442245413,92.36719679757654,-11.672702375122412,29.671904147697788,14.256874849430886,15.415029298266901,71.95483870967742,73.596,-1.6411612903225858,0.46417759838546924,0.42094349403836184,0.043234104347107394,0.38281706604324955,0.4114441416893733,-0.028627075646123767,0.3603411513859275,0.33454106280193235,0.02580008858399513,0.33122362869198313,0.35663082437275984,-0.025407195680776706,0.7092307692307692,0.7673611111111112,-0.05813034188034194,0.68125,0.7505518763796909,-0.06930187637969087,79.6774193548387,78.1,1.5774193548387103,57.87096774193548,68.3,-10.429032258064517,0.5304347826086957,0.6354679802955665,-0.1050331976868708,0.09781729991915926,0.1033672670321065,-0.005549967112947238,0.14033825116948545,0.14876122471059178,-0.008422973541106327
2017,3442,3199,14,3,-11,0,0.8,0.8064516129032258,-0.006451612903225712,-2.9143063848921003,6.566796888219885,-9.481103273111986,1.0,0.5,0.5,1.0,0.24919146760869793,0.7508085323913021,0.0,-0.19999999999999996,0.19999999999999996,2.4000000000000057,-11.177419354838705,13.57741935483871,5.0,11.0,-6.0,14.0,-3.0,17.0,1.0,0.0,1.0,9.0,5.0,4.0,0.8888888888888888,0.6666666666666666,0.2222222222222222,9.8,21.806451612903224,-12.006451612903223,1.0,0.0,1.0,1656.075537377986,1827.0585804153507,-170.98304303736472,0.2720478169160704,-0.2720478169160704,0.4927423535510627,0.506811301715439,-0.01406894816437626,0.4656675749318801,0.4286966686148451,0.03697090631703498,0.1738386486092908,0.19928507596067918,-0.025446427351388384,0.2542464567781023,0.27797768981648074,-0.02373123303837843,0.31475128644939965,0.422360248447205,-0.10760896199780534,0.2986003110419907,0.32795156407669024,-0.029351253034699543,0.246866485013624,0.2805376972530684,-0.03367121223944439,106.62407164700743,110.36639857015192,-3.742326923144489,92.36719679757654,80.69449442245413,11.672702375122412,14.256874849430886,29.671904147697788,-15.415029298266901,73.596,71.95483870967742,1.6411612903225858,0.42094349403836184,0.46417759838546924,-0.043234104347107394,0.4114441416893733,0.38281706604324955,0.028627075646123767,0.33454106280193235,0.3603411513859275,-0.02580008858399513,0.35663082437275984,0.33122362869198313,0.025407195680776706,0.7673611111111112,0.7092307692307692,0.05813034188034194,0.7505518763796909,0.68125,0.06930187637969087,78.1,79.6774193548387,-1.5774193548387103,68.3,57.87096774193548,10.429032258064517,0.6354679802955665,0.5304347826086957,0.1050331976868708,0.1033672670321065,0.09781729991915926,0.005549967112947238,0.14876122471059178,0.14033825116948545,0.008422973541106327
2017,3246,3125,4,13,9,1,0.6774193548387096,0.8387096774193549,-0.16129032258064524,9.657209961241064,-3.0540983743231207,12.711308335564183,0.7,1.0,-0.30000000000000004,0.41793085287214715,1.0,-0.5820691471278528,-0.6,0.0,-0.6,5.430107526881713,10.983870967741936,-5.553763440860223,-3.3333333333333335,25.5,-28.833333333333332,-2.0,24.0,-26.0,0.4,1.0,-0.6,6.0,6.0,0.0,0.7058823529411765,1.0,-0.2941176470588235,8.193548387096774,12.096774193548388,-3.903225806451614,0.0,1.0,-1.0,1786.5857259176782,1706.9720021312874,79.61372378639089,0.6126092532438482,0.3873907467561518,0.47149004841312536,0.5242279020234292,-0.05273785361030381,0.454344216934145,0.43953252032520324,0.014811696608941771,0.17553221367185304,0.20198650952486844,-0.026454295853015397,0.21921196110392893,0.14883960235938332,0.07037235874454562,0.32996323529411764,0.38440366972477064,-0.054440434430652995,0.31952662721893493,0.31895633652822153,0.0005702906907134042,0.23132263420033206,0.22154471544715448,0.009777918753177572,102.88528150686213,111.32421614409607,-8.438934637233942,91.05727615086279,93.16256592124363,-2.1052897703808355,11.828005355999338,18.161650222852444,-6.333644866853106,68.89161290322582,69.9258064516129,-1.0341935483870799,0.42872512103281335,0.45580404685835996,-0.027078925825546607,0.4028776978417266,0.4029471544715447,-6.945662981810985e-05,0.3063583815028902,0.3666191155492154,-0.060260734046325204,0.340036563071298,0.2987551867219917,0.04128137634930629,0.7491582491582491,0.7245409015025042,0.02461734765574497,0.722488038277512,0.6834862385321101,0.039001799745401855,70.90322580645162,77.51612903225806,-6.612903225806448,62.70967741935484,65.41935483870968,-2.70967741935484,0.4968632371392723,0.6425233644859814,-0.14566012734670908,0.05793650793650794,0.09152086137281291,-0.033584353436304976,0.09508553013696064,0.050991345252751695,0.044094184884208944
2017,3125,3246,13,4,-9,0,0.8387096774193549,0.6774193548387096,0.16129032258064524,-3.0540983743231207,9.657209961241064,-12.711308335564183,1.0,0.7,0.30000000000000004,1.0,0.41793085287214715,0.5820691471278528,0.0,-0.6,0.6,10.983870967741936,5.430107526881713,5.553763440860223,25.5,-3.3333333333333335,28.833333333333332,24.0,-2.0,26.0,1.0,0.4,0.6,6.0,6.0,-0.0,1.0,0.7058823529411765,0.2941176470588235,12.096774193548388,8.193548387096774,3.903225806451614,1.0,0.0,1.0,1706.9720021312874,1786.5857259176782,-79.61372378639089,0.3873907467561518,-0.3873907467561518,0.5242279020234292,0.47149004841312536,0.05273785361030381,0.43953252032520324,0.454344216934145,-0.014811696608941771,0.20198650952486844,0.17553221367185304,0.026454295853015397,0.14883960235938332,0.21921196110392893,-0.07037235874454562,0.38440366972477064,0.32996323529411764,0.054440434430652995,0.31895633652822153,0.31952662721893493,-0.0005702906907134042,0.22154471544715448,0.23132263420033206,-0.009777918753177572,111.32421614409607,102.88528150686213,8.438934637233942,93.16256592124363,91.05727615086279,2.1052897703808355,18.161650222852444,11.828005355999338,6.333644866853106,69.9258064516129,68.89161290322582,1.0341935483870799,0.45580404685835996,0.42872512103281335,0.027078925825546607,0.4029471544715447,0.4028776978417266,6.945662981810985e-05,0.3666191155492154,0.3063583815028902,0.060260734046325204,0.2987551867219917,0.340036563071298,-0.04128137634930629,0.7245409015025042,0.7491582491582491,-0.02461734765574497,0.6834862385321101,0.722488038277512,-0.039001799745401855,77.51612903225806,70.90322580645162,6.612903225806448,65.41935483870968,62.70967741935484,2.70967741935484,0.6425233644859814,0.4968632371392723,0.14566012734670908,0.09152086137281291,0.05793650793650794,0.033584353436304976,0.050991345252751695,0.09508553013696064,-0.044094184884208944
